tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
solar,2019,28678.289587425847,74370.95515776894,0.0,-45692.665570343095,-0.0
solar,2020,31607.700616555834,74370.95515776894,0.0,-42763.25454121311,-0.0
solar,2021,47469.34546505596,74370.95515776894,0.0,-26901.609692712984,-0.0
solar,2022,35119.45205339324,74370.95515776894,0.0,-39251.503104375704,-0.0
solar,2023,38272.56167809802,74370.95515776894,0.0,-36098.39347967092,-0.0
solar,2024,108612.70851808198,74370.95515776894,0.0,34241.75336031304,-0.0
solar,2025,289753.7038597378,74370.95515776894,0.0,215382.74870196884,-0.0
wind,2017,83739.83643214335,95974.26094574045,0.0,-12234.4245135971,18507.69656171513
wind,2018,88667.61753808713,95974.26094574045,0.0,-7306.643407653319,18507.69656171513
wind,2019,87451.27430932867,95974.26094574045,0.0,-8522.986636411777,18507.69656171513
wind,2020,85130.46613063963,95974.26094574045,0.0,-10843.794815100817,18507.69656171513
wind,2021,89782.6140450129,95974.26094574045,0.0,-6191.646900727545,18507.69656171513
wind,2022,97192.7742722561,95974.26094574045,0.0,1218.5133265156473,18507.69656171513
wind,2023,86216.28080493934,95974.26094574045,0.0,-9757.980140801112,18507.69656171513
wind,2024,109355.7169364779,95974.26094574045,0.0,13381.45599073745,18507.69656171513
wind,2025,143330.17634853988,95974.26094574045,0.0,47355.91540279944,18507.69656171513
storage4,2017,24184.016535188126,149446.06822502337,0.0,-125262.05168983524,-0.0
storage4,2018,47991.02900909863,149446.06822502337,0.0,-101455.03921592474,-0.0
storage4,2019,4410.180780067343,149446.06822502337,0.0,-145035.88744495602,-0.0
storage4,2020,4032.797321111952,149446.06822502337,0.0,-145413.2709039114,-0.0
storage4,2021,33863.50766413038,149446.06822502337,0.0,-115582.56056089298,-0.0
storage4,2022,4845.620743887876,149446.06822502337,0.0,-144600.4474811355,-0.0
storage4,2023,3453.7739961009725,149446.06822502337,0.0,-145992.2942289224,-0.0
storage4,2024,147741.18781174297,149446.06822502337,0.0,-1704.8804132803925,-0.0
storage4,2025,272849.32985869504,149446.06822502337,0.0,123403.26163367167,-0.0
storage8,2017,26922.37683522336,262946.94265621604,0.0,-236024.5658209927,-0.0
storage8,2018,53198.750273060235,262946.94265621604,0.0,-209748.1923831558,-0.0
storage8,2019,7993.332485301904,262946.94265621604,0.0,-254953.61017091412,-0.0
storage8,2020,7064.432177985809,262946.94265621604,0.0,-255882.51047823022,-0.0
storage8,2021,37162.21846402217,262946.94265621604,0.0,-225784.72419219388,-0.0
storage8,2022,8340.582638120193,262946.94265621604,0.0,-254606.36001809585,-0.0
storage8,2023,6030.651017277293,262946.94265621604,0.0,-256916.29163893874,-0.0
storage8,2024,167546.9685175173,262946.94265621604,0.0,-95399.97413869874,-0.0
storage8,2025,455357.70872188715,262946.94265621604,0.0,192410.7660656711,-0.0
