tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,371815.0042506369,393791.0855015716,0.0,-21976.081250934687,-0.0
nuclear,2018,360860.35576994234,393791.0855015716,0.0,-32930.72973162925,-0.0
nuclear,2019,311721.08680354885,393791.0855015716,0.0,-82069.99869802274,-0.0
nuclear,2020,288317.8767457985,393791.0855015716,0.0,-105473.20875577308,-0.0
nuclear,2021,380232.72875961236,393791.0855015716,0.0,-13558.35674195923,-0.0
nuclear,2022,278850.30175322085,393791.0855015716,0.0,-114940.78374835075,-0.0
nuclear,2023,276900.74545273953,393791.0855015716,0.0,-116890.34004883206,-0.0
nuclear,2024,568972.5270644143,393791.0855015716,0.0,175181.44156284275,-0.0
nuclear,2025,744919.4177526529,393791.0855015716,0.0,351128.3322510813,-0.0
ccgt,2017,124638.9590001857,95537.60126819545,0.0,29101.357731990254,91507.77083254793
ccgt,2018,111146.9281080705,95537.60126819545,0.0,15609.326839875052,91507.77083254793
ccgt,2019,68657.35097850332,95537.60126819545,0.0,-26880.25028969212,91507.77083254793
ccgt,2020,51524.68366161997,95537.60126819545,0.0,-44012.91760657547,91507.77083254793
ccgt,2021,136469.02537279567,95537.60126819545,0.0,40931.42410460023,91507.77083254793
ccgt,2022,35232.42494177319,95537.60126819545,0.0,-60305.17632642225,91507.77083254793
ccgt,2023,31591.280367011463,95537.60126819545,0.0,-63946.32090118398,91507.77083254793
ccgt,2024,325155.16520470695,95537.60126819545,0.0,229617.56393651152,91507.77083254793
ccgt,2025,500951.5571603197,95537.60126819545,0.0,405413.9558921243,91507.77083254793
ct,2017,109301.21885896017,81179.84459482426,0.0,28121.374264135913,33078.93134220896
ct,2018,89428.26997551287,81179.84459482426,0.0,8248.425380688612,33078.93134220896
ct,2019,49682.37220861826,81179.84459482426,0.0,-31497.472386206,33078.93134220896
ct,2020,35421.593570420206,81179.84459482426,0.0,-45758.25102440405,33078.93134220896
