tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,228067.97911999997,393791.0855015716,0.0,-165723.10638157162,-0.0
nuclear,2018,353786.6004681374,393791.0855015716,0.0,-40004.485033434175,-0.0
nuclear,2019,237922.008433385,393791.0855015716,0.0,-155869.0770681866,-0.0
nuclear,2020,218295.56091999996,393791.0855015716,0.0,-175495.52458157163,-0.0
nuclear,2021,309607.33984000003,393791.0855015716,0.0,-84183.74566157156,-0.0
nuclear,2022,211001.7674831904,393791.0855015716,0.0,-182789.3180183812,-0.0
nuclear,2023,235985.84351999997,393791.0855015716,0.0,-157805.24198157163,-0.0
nuclear,2024,520064.50924000004,393791.0855015716,0.0,126273.42373842845,-0.0
nuclear,2025,752978.3515720789,393791.0855015716,0.0,359187.2660705073,-0.0
ccgt,2017,30977.615120000013,95537.60126819545,0.0,-64559.98614819543,105275.28267009571
ccgt,2018,156696.23646813753,95537.60126819545,0.0,61158.63519994209,105275.28267009571
ccgt,2019,40831.64443338507,95537.60126819545,0.0,-54705.95683481038,105275.28267009571
ccgt,2020,21205.19692000001,95537.60126819545,0.0,-74332.40434819544,105275.28267009571
ccgt,2021,112516.97584000001,95537.60126819545,0.0,16979.37457180457,105275.28267009571
ccgt,2022,13911.40348319044,95537.60126819545,0.0,-81626.197785005,105275.28267009571
ccgt,2023,38895.47951999999,95537.60126819545,0.0,-56642.12174819545,105275.28267009571
ccgt,2024,322974.14524,95537.60126819545,0.0,227436.54397180455,105275.28267009571
ccgt,2025,555887.987572079,95537.60126819545,0.0,460350.3863038835,105275.28267009571
ct,2017,19893.928880000007,81179.84459482426,0.0,-61285.91571482425,27932.922594253647
ct,2018,139257.50216,81179.84459482426,0.0,58077.657565175745,27932.922594253647
ct,2019,26867.94523338507,81179.84459482426,0.0,-54311.89936143919,27932.922594253647
ct,2020,9946.964440000003,81179.84459482426,0.0,-71232.88015482426,27932.922594253647
ct,2021,99469.64439999999,81179.84459482426,0.0,18289.79980517573,27932.922594253647
ct,2022,2.1302071218087804e-11,81179.84459482426,0.0,-81179.84459482424,27932.922594253647
ct,2023,29840.89332,81179.84459482426,0.0,-51338.951274824256,27932.922594253647
ct,2024,308355.89764,81179.84459482426,0.0,227176.05304517574,27932.922594253647
ct,2025,535356.9860920788,81179.84459482426,0.0,454177.1414972546,27932.922594253647
coal,2017,34893.159919999955,250433.9871366213,0.0,-215540.82721662134,-0.0
coal,2018,160611.78126813748,250433.9871366213,0.0,-89822.20586848381,-0.0
coal,2019,44747.18923338501,250433.9871366213,0.0,-205686.7979032363,-0.0
coal,2020,25120.741719999933,250433.9871366213,0.0,-225313.24541662136,-0.0
coal,2021,116432.52063999994,250433.9871366213,0.0,-134001.46649662135,-0.0
coal,2022,17826.948283190373,250433.9871366213,0.0,-232607.03885343092,-0.0
coal,2023,42811.02431999994,250433.9871366213,0.0,-207622.96281662135,-0.0
coal,2024,326889.69004,250433.9871366213,0.0,76455.70290337873,-0.0
coal,2025,559803.532372079,250433.9871366213,0.0,309369.5452354577,-0.0
solar,2017,53982.04220735628,74370.95515776894,0.0,-20388.91295041266,21809.61053756333
solar,2018,70958.80184662611,74370.95515776894,0.0,-3412.153311142829,21809.61053756333
solar,2019,56374.59603735928,74370.95515776894,0.0,-17996.35912040966,21809.61053756333
solar,2020,58063.219156754174,74370.95515776894,0.0,-16307.736001014768,21809.61053756333
solar,2021,76076.08815101472,74370.95515776894,0.0,1705.1329932457738,21809.61053756333
solar,2022,47976.38299304503,74370.95515776894,0.0,-26394.57216472391,21809.61053756333
solar,2023,54627.25707385926,74370.95515776894,0.0,-19743.69808390968,21809.61053756333
solar,2024,134869.8956932627,74370.95515776894,0.0,60498.94053549375,21809.61053756333
solar,2025,253272.0322266291,74370.95515776894,0.0,178901.07706886015,21809.61053756333
wind,2017,84955.01773119069,95974.26094574045,0.0,-11019.243214549759,28814.452456221698
wind,2018,103680.89733026571,95974.26094574045,0.0,7706.636384525264,28814.452456221698
wind,2019,89595.12981239779,95974.26094574045,0.0,-6379.1311333426565,28814.452456221698
wind,2020,86373.57622648934,95974.26094574045,0.0,-9600.684719251105,28814.452456221698
wind,2021,95410.5884995572,95974.26094574045,0.0,-563.6724461832491,28814.452456221698
wind,2022,97727.18048863205,95974.26094574045,0.0,1752.9195428915991,28814.452456221698
wind,2023,89291.68106826703,95974.26094574045,0.0,-6682.579877473414,28814.452456221698
wind,2024,122485.73209131045,95974.26094574045,0.0,26511.47114557,28814.452456221698
wind,2025,149839.13609688493,95974.26094574045,0.0,53864.875151144486,28814.452456221698
storage4,2017,24135.08849048226,149446.06822502337,0.0,-125310.9797345411,-0.0
storage4,2018,131955.15184376534,149446.06822502337,0.0,-17490.916381258023,-0.0
storage4,2019,31620.821010415206,149446.06822502337,0.0,-117825.24721460816,-0.0
storage4,2020,13875.779300447279,149446.06822502337,0.0,-135570.28892457607,-0.0
storage4,2021,103809.496298636,149446.06822502337,0.0,-45636.57192638736,-0.0
storage4,2022,5449.347140663315,149446.06822502337,0.0,-143996.72108436006,-0.0
storage4,2023,33419.01573073113,149446.06822502337,0.0,-116027.05249429223,-0.0
storage4,2024,280909.8194076906,149446.06822502337,0.0,131463.75118266724,-0.0
storage4,2025,356124.9852180145,149446.06822502337,0.0,206678.91699299114,-0.0
storage8,2017,26791.46321864156,262946.94265621604,0.0,-236155.47943757448,-0.0
storage8,2018,148803.9042536666,262946.94265621604,0.0,-114143.03840254943,-0.0
storage8,2019,34856.281257572846,262946.94265621604,0.0,-228090.6613986432,-0.0
storage8,2020,16681.07012223398,262946.94265621604,0.0,-246265.87253398207,-0.0
storage8,2021,106933.2375103819,262946.94265621604,0.0,-156013.70514583413,-0.0
storage8,2022,8676.441942406898,262946.94265621604,0.0,-254270.50071380913,-0.0
storage8,2023,35608.5249999903,262946.94265621604,0.0,-227338.41765622573,-0.0
storage8,2024,316671.2568276396,262946.94265621604,0.0,53724.31417142355,-0.0
storage8,2025,523383.19842943514,262946.94265621604,0.0,260436.2557732191,-0.0
