tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,359573.9030783244,393791.0855015716,-20164.310945439407,-54381.493368686606,-0.0
nuclear,2018,357860.2577752443,393791.0855015716,-19853.438600789697,-55784.26632711699,-0.0
nuclear,2019,309299.20360679185,393791.0855015716,29477.28900917387,-55014.592885605874,-0.0
nuclear,2020,270971.14822490246,393791.0855015716,68043.43363147983,-54776.50364518931,-0.0
nuclear,2021,368274.0705767587,393791.0855015716,-28671.73448510146,-54188.74940991435,-0.0
nuclear,2022,266411.4950732613,393791.0855015716,71595.32410119328,-55784.26632711699,-0.0
nuclear,2023,275284.5264523761,393791.0855015716,62845.77778304816,-55660.781266147336,-0.0
nuclear,2024,536475.3518748719,393791.0855015716,-193460.17221483294,-50775.90584153266,-0.0
nuclear,2025,686576.8798245498,393791.0855015716,-337076.16868588445,-44290.37436290627,-0.0
ccgt,2017,112339.5271977255,95537.60126819545,-16617.655933005604,184.26999652445375,93619.91870621846
ccgt,2018,108146.83011337247,95537.60126819545,-16361.46222143005,-3752.2333762530216,93619.91870621846
ccgt,2019,66118.80652145114,95537.60126819545,24292.59536403884,-5126.199382705461,93619.91870621846
ccgt,2020,34104.18296086111,95537.60126819545,56075.42809906782,-5357.990208266514,93619.91870621846
ccgt,2021,124481.20187486826,95537.60126819545,-23628.728001919084,5314.872604753731,93619.91870621846
ccgt,2022,22706.122316592257,95537.60126819545,59002.58459338728,-13828.894358215912,93619.91870621846
ccgt,2023,29916.730736500416,95537.60126819545,51791.97617347911,-13828.894358215912,93619.91870621846
ccgt,2024,292536.6565976123,95537.60126819545,-159432.90040035872,37566.15492905816,93619.91870621846
ccgt,2025,442492.3579719213,95537.60126819545,-277788.604311553,69166.15239217284,93619.91870621846
ct,2017,99364.74441723654,81179.84459482426,-17527.818150784668,657.0816716276095,31583.830173308204
ct,2018,89428.26997551287,81179.84459482426,-17257.592506086377,-9009.167125397766,31583.830173308204
ct,2019,49682.37220861826,81179.84459482426,25623.120112010558,-5874.35227419544,31583.830173308204
ct,2020,19872.948883447305,81179.84459482426,59146.723846634006,-2160.1718647429516,31583.830173308204
ct,2021,109301.21885896017,81179.84459482426,-24922.892207040837,3198.482057095076,31583.830173308204
ct,2022,9936.474441723658,81179.84459482426,62234.20302770284,-9009.16712539777,31583.830173308204
ct,2023,19872.948883447305,81179.84459482426,54628.66385598117,-6678.231855395788,31583.830173308204
ct,2024,276997.6874968686,81179.84459482426,-168165.16702089488,27652.67588114948,31583.830173308204
