tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,228635.25439999998,393791.0855015716,62792.07048570174,-102363.76061586988,-0.0
nuclear,2018,344182.79992,393791.0855015716,-51644.613160020075,-101252.89874159165,-0.0
nuclear,2019,231493.44908000017,393791.0855015716,60016.23893182086,-102281.39748975057,-0.0
nuclear,2020,209627.49488320865,393791.0855015716,81560.18280422715,-102603.40781413579,-0.0
nuclear,2021,280290.0852399999,393791.0855015716,11370.838602376934,-102130.16165919474,-0.0
nuclear,2022,211381.33739999993,393791.0855015716,79932.10746929482,-102477.64063227685,-0.0
nuclear,2023,226366.15327999997,393791.0855015716,64821.52440743583,-102603.4078141358,-0.0
nuclear,2024,470760.38243193214,393791.0855015716,-176837.35036632832,-99868.05343596777,-0.0
nuclear,2025,650038.7316074631,393791.0855015716,-347827.54806432186,-91579.90195843036,-0.0
ccgt,2017,31544.89040000003,95537.60126819545,62792.07048570184,-1200.6403824935696,104677.51677741748
ccgt,2018,147092.43592000005,95537.60126819545,-51644.61316002016,-89.77850821556058,104677.51677741748
ccgt,2019,34403.08508000019,95537.60126819545,60016.23893182096,-1118.277256374291,104677.51677741748
ccgt,2020,12537.13088320867,95537.60126819545,81560.18280422728,-1440.2875807594974,104677.51677741748
ccgt,2021,83199.72124000001,95537.60126819545,11370.838602376954,-967.0414258184774,104677.51677741748
ccgt,2022,14290.973400000017,95537.60126819545,79932.10746929495,-1314.5203989004804,104677.51677741748
ccgt,2023,29275.789280000008,95537.60126819545,64821.524407435936,-1440.2875807594974,104677.51677741748
ccgt,2024,273670.01843193214,95537.60126819545,-176837.3503663286,1295.0667974081007,104677.51677741748
ccgt,2025,452948.3676074631,95537.60126819545,-347827.54806432244,9583.218274945219,104677.51677741748
ct,2017,19893.92888000002,81179.84459482426,14314.679377303088,-46971.23633752115,29099.40966744296
ct,2018,129310.5377200001,81179.84459482426,-11773.398666936364,36357.29445823947,29099.40966744296
ct,2019,19893.92888000019,81179.84459482426,13681.874336923765,-47604.04137790031,29099.40966744296
ct,2020,733.441403208637,81179.84459482426,18593.23729518668,-61853.165896428945,29099.40966744296
ct,2021,69628.75108000002,81179.84459482426,2592.204837092464,-8958.888677731778,29099.40966744296
ct,2022,2.142286348316702e-11,81179.84459482426,18222.085711214648,-62957.7588836096,29099.40966744296
ct,2023,19893.928880000007,81179.84459482426,14777.333052773927,-46508.58266205032,29099.40966744296
ct,2024,258621.07544,81179.84459482426,-40313.52928555229,137127.70155962344,29099.40966744296
ct,2025,431828.27256746613,81179.84459482426,-79294.08587136833,271354.3421012736,29099.40966744296
coal,2017,35460.435199999956,250433.9871366213,62792.07048570196,-152181.48145091938,-0.0
coal,2018,151007.98072000002,250433.9871366213,-51644.61316002026,-151070.61957664153,-0.0
coal,2019,38318.62988000011,250433.9871366213,60016.23893182107,-152099.1183248001,-0.0
coal,2020,16452.6756832086,250433.9871366213,81560.18280422743,-152421.12864918527,-0.0
coal,2021,87115.26603999994,250433.9871366213,11370.838602376974,-151947.88249424438,-0.0
coal,2022,18206.518199999933,250433.9871366213,79932.1074692951,-152295.36146732626,-0.0
coal,2023,33191.33407999996,250433.9871366213,64821.52440743605,-152421.12864918527,-0.0
coal,2024,277585.56323193223,250433.9871366213,-176837.35036632893,-149685.774271018,-0.0
coal,2025,456863.9124074632,250433.9871366213,-347827.548064323,-141397.62279348113,-0.0
solar,2017,54137.170350333436,74370.95515776894,2526.842251638139,-17706.942555797366,21053.67686075154
solar,2018,70892.35079766421,74370.95515776894,-2078.2527091850106,-5556.857069289738,21053.67686075154
solar,2019,56580.89547331212,74370.95515776894,2415.138840689559,-15374.920843767262,21053.67686075154
solar,2020,55653.63742435379,74370.95515776894,3282.0977930323197,-15435.219940382834,21053.67686075154
solar,2021,65956.2352179287,74370.95515776894,457.5787228354985,-7957.141217004746,21053.67686075154
solar,2022,48066.3187447896,74370.95515776894,3216.5817252655515,-23088.054687713793,21053.67686075154
solar,2023,54628.9781250599,74370.95515776894,2608.510364785612,-17133.466667923432,21053.67686075154
solar,2024,117124.72653150625,74370.95515776894,-7116.186568097394,35637.58480563992,21053.67686075154
solar,2025,216697.74609389197,74370.95515776894,-13997.075393982395,128329.71554214064,21053.67686075154
wind,2017,85003.38637241922,95974.26094574045,0.0,-10970.874573321227,30749.37494606056
wind,2018,103275.07220377715,95974.26094574045,-0.0,7300.8112580367015,30749.37494606056
wind,2019,88472.09206978955,95974.26094574045,0.0,-7502.168875950898,30749.37494606056
wind,2020,85660.31690057898,95974.26094574045,0.0,-10313.944045161465,30749.37494606056
wind,2021,92393.59521554175,95974.26094574045,0.0,-3580.6657301986997,30749.37494606056
wind,2022,97737.59023995542,95974.26094574045,0.0,1763.329294214971,30749.37494606056
wind,2023,88602.99307656844,95974.26094574045,0.0,-7371.267869172007,30749.37494606056
wind,2024,117049.26293651888,95974.26094574045,-0.0,21075.00199077843,30749.37494606056
wind,2025,135196.1097006465,95974.26094574045,-0.0,39221.84875490607,30749.37494606056
storage4,2017,24261.904038676228,149446.06822502337,33123.64789330528,-92060.51629304184,-0.0
storage4,2018,122128.0388249678,149446.06822502337,-27243.21667794018,-54561.24607799574,-0.0
storage4,2019,24693.087615479133,149446.06822502337,31659.360025575013,-93093.62058396923,-0.0
storage4,2020,4731.173625614651,149446.06822502337,43024.07543538481,-101690.81916402391,-0.0
storage4,2021,74055.04252428324,149446.06822502337,5998.26779406011,-69392.75790668001,-0.0
storage4,2022,5590.004903528187,149446.06822502337,42165.24415747125,-101690.81916402391,-0.0
storage4,2023,23519.567815962477,149446.06822502337,34194.21168582291,-91732.28872323797,-0.0
storage4,2024,234273.9375645297,149446.06822502337,-93284.04180035947,-8456.172460853122,-0.0
storage4,2025,276567.9975171368,149446.06822502337,-183483.63321285625,-56361.70392074282,-0.0
storage8,2017,27077.315643458693,262946.94265621604,45700.920816539576,-190168.70619621777,-0.0
storage8,2018,139025.3426428582,262946.94265621604,-37587.65013433238,-161509.25014769024,-0.0
storage8,2019,28062.127296804003,262946.94265621604,43680.63295116574,-191204.18240824627,-0.0
storage8,2020,7685.694983754177,262946.94265621604,59360.60759403102,-195900.64007843082,-0.0
storage8,2021,77372.04951261777,262946.94265621604,8275.850606060363,-177299.04253753793,-0.0
storage8,2022,8870.630301057445,262946.94265621604,58175.67227672776,-195900.64007843082,-0.0
storage8,2023,25814.471065360256,262946.94265621604,47177.98491492927,-189954.48667592648,-0.0
storage8,2024,267008.6345905754,262946.94265621604,-128704.62279689421,-124642.93086253483,-0.0
storage8,2025,420007.4660029724,262946.94265621604,-253153.6085518687,-96093.08520511235,-0.0
