tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
storage4,2025,402853.43297806435,149446.06822502337,0.0,253407.36475304098,-0.0
storage8,2017,46925.97571644166,262946.94265621604,0.0,-216020.96693977437,-0.0
storage8,2018,178879.25326321294,262946.94265621604,0.0,-84067.6893930031,-0.0
storage8,2019,47968.16677259856,262946.94265621604,0.0,-214978.77588361746,-0.0
storage8,2020,16850.289975839663,262946.94265621604,0.0,-246096.65268037637,-0.0
storage8,2021,127041.63431966891,262946.94265621604,0.0,-135905.3083365471,-0.0
storage8,2022,8952.177042233896,262946.94265621604,0.0,-253994.76561398213,-0.0
storage8,2023,41707.43066657487,262946.94265621604,0.0,-221239.51198964118,-0.0
storage8,2024,356541.4975275568,262946.94265621604,0.0,93594.55487134075,-0.0
storage8,2025,588821.5223633798,262946.94265621604,0.0,325874.5797071638,-0.0
