tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,297264.2155948682,393791.0855015716,90898.93657887599,-5627.933327827428,82891.86240825526
nuclear,2018,503217.20783159684,393791.0855015716,-104207.31218099815,5218.810149027093,82891.86240825526
nuclear,2019,356659.97813958995,393791.0855015716,38042.980082875234,911.8727208935888,82891.86240825526
nuclear,2020,243639.10046670568,393791.0855015716,142905.25169931364,-7246.7333355522715,82891.86240825526
nuclear,2021,393193.6851737895,393791.0855015716,1087.7818695098395,490.381541727751,82891.86240825526
nuclear,2022,327839.5209324445,393791.0855015716,67417.73969761038,1466.1751284832717,82891.86240825526
nuclear,2023,247855.6887803935,393791.0855015716,138407.2710696833,-7528.1256514947745,82891.86240825526
nuclear,2024,565326.6938392342,393791.0855015716,-165323.85652571928,6211.751811943308,82891.86240825526
nuclear,2025,810207.0472782266,393791.0855015716,-391256.6841160037,25159.277660651307,82891.86240825526
ccgt,2017,37362.16869547739,95537.60126819545,37977.1515596682,-20198.281013049855,29181.94999475317
ccgt,2018,157201.02071323022,95537.60126819545,-43537.328788102765,18126.090656932007,29181.94999475317
ccgt,2019,63559.26995979529,95537.60126819545,15894.179566502653,-16084.151741897504,29181.94999475317
ccgt,2020,11994.863894640039,95537.60126819545,59705.14735063003,-23837.590022925368,29181.94999475317
ccgt,2021,93052.98005842029,95537.60126819545,454.47018938871304,-2030.1510203864427,29181.94999475317
ccgt,2022,11964.73462895691,95537.60126819545,28166.817068148237,-55406.0495710903,29181.94999475317
ccgt,2023,25869.8523977095,95537.60126819545,57825.91203157109,-11841.836838914853,29181.94999475317
ccgt,2024,257920.8098017971,95537.60126819545,-69071.53583978394,93311.67269381772,29181.94999475317
ccgt,2025,424843.6059087557,95537.60126819545,-163465.21698318457,165840.78765737568,29181.94999475317
ct,2017,29400.313392393426,81179.84459482426,35876.16342974404,-15903.367772686797,15496.092686802029
ct,2018,137201.46249783598,81179.84459482426,-41128.738168853895,14892.879734157825,15496.092686802029
ct,2019,49000.52232065571,81179.84459482426,15014.875004873309,-17164.447269295237,15496.092686802029
ct,2020,7.958078640513122e-13,81179.84459482426,56402.11379683755,-24777.73079798671,15496.092686802029
ct,2021,78400.83571304913,81179.84459482426,429.32779628927614,-2349.6810854858477,15496.092686802029
ct,2022,7.673861546209082e-13,81179.84459482426,26608.560435210766,-54571.2841596135,15496.092686802029
ct,2023,19600.208928262284,81179.84459482426,54626.84233332142,-6952.793333240552,15496.092686802029
ct,2024,241246.77014652453,81179.84459482426,-65250.33095855391,94816.59459314638,15496.092686802029
