tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
solar,2023,52650.5746539234,74370.95515776894,17389.46220653408,-4330.918297311458,37823.00383902807
solar,2024,109015.99162137459,74370.95515776894,-26292.32852463278,8352.707938972868,37823.00383902807
solar,2025,171568.70444913377,74370.95515776894,-58257.63350530541,38940.11578605942,37823.00383902807
wind,2017,80612.17137317786,95974.26094574045,16165.85254543068,803.7629728680913,23761.556050951727
wind,2018,124733.9685477093,95974.26094574045,-19322.244650979384,9437.46295098947,23761.556050951727
wind,2019,103698.7146432533,95974.26094574045,2080.9249805475956,9805.378678060453,23761.556050951727
wind,2020,65527.66302686175,95974.26094574045,23969.899836417117,-6476.698082461578,23761.556050951727
wind,2021,94679.45626761633,95974.26094574045,-2355.6853211876473,-3650.489999311761,23761.556050951727
wind,2022,109336.76783822029,95974.26094574045,11785.98981347155,25148.496705951387,23761.556050951727
wind,2023,71651.74287812374,95974.26094574045,24857.079074023764,534.561006407057,23761.556050951727
wind,2024,127079.66395825443,95974.26094574045,-37582.101094975566,-6476.698082461582,23761.556050951727
wind,2025,185247.3794865607,95974.26094574045,-83273.6215989912,5999.496941829057,23761.556050951727
storage4,2017,109798.49088911114,149446.06822502337,32173.687700154136,-7473.889635758089,3922.5515617993965
storage4,2018,226460.7374023055,149446.06822502337,-38446.63701783855,38568.03215944359,3922.5515617993965
storage4,2019,163308.43587315132,149446.06822502337,4145.074253895023,18007.441902022976,3922.5515617993965
storage4,2020,81612.40633364073,149446.06822502337,47703.52438747544,-20130.1375039072,3922.5515617993965
storage4,2021,181068.01451798118,149446.06822502337,-4683.656642035597,26938.28965092222,3922.5515617993965
storage4,2022,80282.17558702666,149446.06822502337,23457.882887083528,-45706.009750913174,3922.5515617993965
storage4,2023,87480.92728130249,149446.06822502337,49468.98635338723,-12496.154590333652,3922.5515617993965
storage4,2024,335328.2062072279,149446.06822502337,-74783.24261948765,111098.89536271688,3922.5515617993965
storage4,2025,458586.8064778966,149446.06822502337,-165708.09545095527,143432.64280191791,3922.5515617993965
storage8,2017,157827.17403125946,262946.94265621604,4488.317580777367,-100631.45104417921,-0.0
storage8,2018,293970.5602404419,262946.94265621604,-5363.411196662545,25660.206387563292,-0.0
storage8,2019,214659.00578920328,262946.94265621604,578.2492147238544,-47709.68765228891,-0.0
storage8,2020,127484.67865962212,262946.94265621604,6654.772345922975,-128807.49165067094,-0.0
storage8,2021,228695.67570686282,262946.94265621604,-653.3829334295535,-34904.64988278277,-0.0
storage8,2022,130867.01207497735,262946.94265621604,3272.4389305677614,-128807.49165067094,-0.0
storage8,2023,127503.385348661,262946.94265621604,6901.0591270232235,-128542.49818053182,-0.0
storage8,2024,420448.891464966,262946.94265621604,-10432.467229890393,147069.48157885956,-0.0
storage8,2025,613990.8929018395,262946.94265621604,-23116.733307698934,327927.2169379245,-0.0
