datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
9/15/2017 2:00:00 PM,9/15/2017 10:00:00 AM,Nuclear,32412,0.340,False
9/15/2017 2:00:00 PM,9/15/2017 10:00:00 AM,Oil,286,0.000,False
9/15/2017 2:00:00 PM,9/15/2017 10:00:00 AM,Other,31,0.000,False
9/15/2017 2:00:00 PM,9/15/2017 10:00:00 AM,Other Renewables,500,0.000,True
9/15/2017 2:00:00 PM,9/15/2017 10:00:00 AM,Solar,508,0.010,True
9/15/2017 2:00:00 PM,9/15/2017 10:00:00 AM,Storage,0,0.000,False
9/15/2017 2:00:00 PM,9/15/2017 10:00:00 AM,Wind,210,0.000,True
9/15/2017 1:00:00 PM,9/15/2017 9:00:00 AM,Coal,26595,0.290,False
9/15/2017 1:00:00 PM,9/15/2017 9:00:00 AM,Gas,30403,0.330,False
9/15/2017 1:00:00 PM,9/15/2017 9:00:00 AM,Hydro,350,0.000,True
9/15/2017 1:00:00 PM,9/15/2017 9:00:00 AM,Multiple Fuels,730,0.010,False
9/15/2017 1:00:00 PM,9/15/2017 9:00:00 AM,Nuclear,32300,0.350,False
9/15/2017 1:00:00 PM,9/15/2017 9:00:00 AM,Oil,258,0.000,False
9/15/2017 1:00:00 PM,9/15/2017 9:00:00 AM,Other,33,0.000,False
9/15/2017 1:00:00 PM,9/15/2017 9:00:00 AM,Other Renewables,504,0.000,True
9/15/2017 1:00:00 PM,9/15/2017 9:00:00 AM,Solar,403,0.000,True
9/15/2017 1:00:00 PM,9/15/2017 9:00:00 AM,Storage,0,0.000,False
9/15/2017 1:00:00 PM,9/15/2017 9:00:00 AM,Wind,603,0.010,True
9/15/2017 12:00:00 PM,9/15/2017 8:00:00 AM,Coal,25611,0.290,False
9/15/2017 12:00:00 PM,9/15/2017 8:00:00 AM,Gas,28002,0.310,False
9/15/2017 12:00:00 PM,9/15/2017 8:00:00 AM,Hydro,288,0.000,True
9/15/2017 12:00:00 PM,9/15/2017 8:00:00 AM,Multiple Fuels,729,0.010,False
9/15/2017 12:00:00 PM,9/15/2017 8:00:00 AM,Nuclear,32438,0.360,False
9/15/2017 12:00:00 PM,9/15/2017 8:00:00 AM,Oil,283,0.000,False
9/15/2017 12:00:00 PM,9/15/2017 8:00:00 AM,Other,31,0.000,False
9/15/2017 12:00:00 PM,9/15/2017 8:00:00 AM,Other Renewables,501,0.000,True
9/15/2017 12:00:00 PM,9/15/2017 8:00:00 AM,Solar,142,0.000,True
9/15/2017 12:00:00 PM,9/15/2017 8:00:00 AM,Storage,0,0.000,False
9/15/2017 12:00:00 PM,9/15/2017 8:00:00 AM,Wind,1044,0.010,True
9/15/2017 11:00:00 AM,9/15/2017 7:00:00 AM,Coal,25078,0.290,False
9/15/2017 11:00:00 AM,9/15/2017 7:00:00 AM,Gas,26819,0.310,False
9/15/2017 11:00:00 AM,9/15/2017 7:00:00 AM,Hydro,282,0.000,True
9/15/2017 11:00:00 AM,9/15/2017 7:00:00 AM,Multiple Fuels,559,0.010,False
9/15/2017 11:00:00 AM,9/15/2017 7:00:00 AM,Nuclear,32416,0.370,False
9/15/2017 11:00:00 AM,9/15/2017 7:00:00 AM,Oil,279,0.000,False
9/15/2017 11:00:00 AM,9/15/2017 7:00:00 AM,Other,31,0.000,False
9/15/2017 11:00:00 AM,9/15/2017 7:00:00 AM,Other Renewables,507,0.000,True
9/15/2017 11:00:00 AM,9/15/2017 7:00:00 AM,Solar,19,0.000,True
9/15/2017 11:00:00 AM,9/15/2017 7:00:00 AM,Storage,0,0.000,False
9/15/2017 11:00:00 AM,9/15/2017 7:00:00 AM,Wind,1150,0.010,True
9/15/2017 10:00:00 AM,9/15/2017 6:00:00 AM,Coal,22323,0.270,False
9/15/2017 10:00:00 AM,9/15/2017 6:00:00 AM,Gas,26540,0.320,False
9/15/2017 10:00:00 AM,9/15/2017 6:00:00 AM,Hydro,272,0.000,True
9/15/2017 10:00:00 AM,9/15/2017 6:00:00 AM,Multiple Fuels,489,0.010,False
9/15/2017 10:00:00 AM,9/15/2017 6:00:00 AM,Nuclear,32387,0.390,False
9/15/2017 10:00:00 AM,9/15/2017 6:00:00 AM,Oil,279,0.000,False
9/15/2017 10:00:00 AM,9/15/2017 6:00:00 AM,Other,32,0.000,False
9/15/2017 10:00:00 AM,9/15/2017 6:00:00 AM,Other Renewables,513,0.010,True
9/15/2017 10:00:00 AM,9/15/2017 6:00:00 AM,Solar,8,0.000,True
9/15/2017 10:00:00 AM,9/15/2017 6:00:00 AM,Storage,0,0.000,False
9/15/2017 10:00:00 AM,9/15/2017 6:00:00 AM,Wind,1197,0.010,True
9/15/2017 9:00:00 AM,9/15/2017 5:00:00 AM,Coal,18113,0.240,False
9/15/2017 9:00:00 AM,9/15/2017 5:00:00 AM,Gas,23115,0.300,False
9/15/2017 9:00:00 AM,9/15/2017 5:00:00 AM,Hydro,228,0.000,True
9/15/2017 9:00:00 AM,9/15/2017 5:00:00 AM,Multiple Fuels,405,0.010,False
9/15/2017 9:00:00 AM,9/15/2017 5:00:00 AM,Nuclear,32364,0.420,False
9/15/2017 9:00:00 AM,9/15/2017 5:00:00 AM,Oil,282,0.000,False
9/15/2017 9:00:00 AM,9/15/2017 5:00:00 AM,Other,36,0.000,False
9/15/2017 9:00:00 AM,9/15/2017 5:00:00 AM,Other Renewables,522,0.010,True
9/15/2017 9:00:00 AM,9/15/2017 5:00:00 AM,Solar,8,0.000,True
9/15/2017 9:00:00 AM,9/15/2017 5:00:00 AM,Storage,0,0.000,False
9/15/2017 9:00:00 AM,9/15/2017 5:00:00 AM,Wind,1528,0.020,True
9/15/2017 8:00:00 AM,9/15/2017 4:00:00 AM,Coal,17659,0.240,False
9/15/2017 8:00:00 AM,9/15/2017 4:00:00 AM,Gas,21441,0.290,False
9/15/2017 8:00:00 AM,9/15/2017 4:00:00 AM,Hydro,218,0.000,True
9/15/2017 8:00:00 AM,9/15/2017 4:00:00 AM,Multiple Fuels,406,0.010,False
9/15/2017 8:00:00 AM,9/15/2017 4:00:00 AM,Nuclear,32341,0.430,False
9/15/2017 8:00:00 AM,9/15/2017 4:00:00 AM,Oil,283,0.000,False
9/15/2017 8:00:00 AM,9/15/2017 4:00:00 AM,Other,35,0.000,False
9/15/2017 8:00:00 AM,9/15/2017 4:00:00 AM,Other Renewables,521,0.010,True
9/15/2017 8:00:00 AM,9/15/2017 4:00:00 AM,Solar,8,0.000,True
9/15/2017 8:00:00 AM,9/15/2017 4:00:00 AM,Storage,0,0.000,False
9/15/2017 8:00:00 AM,9/15/2017 4:00:00 AM,Wind,1572,0.020,True
9/15/2017 7:00:00 AM,9/15/2017 3:00:00 AM,Coal,17269,0.230,False
9/15/2017 7:00:00 AM,9/15/2017 3:00:00 AM,Gas,20937,0.280,False
9/15/2017 7:00:00 AM,9/15/2017 3:00:00 AM,Hydro,235,0.000,True
9/15/2017 7:00:00 AM,9/15/2017 3:00:00 AM,Multiple Fuels,485,0.010,False
9/15/2017 7:00:00 AM,9/15/2017 3:00:00 AM,Nuclear,32337,0.440,False
9/15/2017 7:00:00 AM,9/15/2017 3:00:00 AM,Oil,287,0.000,False
9/15/2017 7:00:00 AM,9/15/2017 3:00:00 AM,Other,35,0.000,False
9/15/2017 7:00:00 AM,9/15/2017 3:00:00 AM,Other Renewables,532,0.010,True
9/15/2017 7:00:00 AM,9/15/2017 3:00:00 AM,Solar,8,0.000,True
9/15/2017 7:00:00 AM,9/15/2017 3:00:00 AM,Storage,0,0.000,False
9/15/2017 7:00:00 AM,9/15/2017 3:00:00 AM,Wind,1681,0.020,True
9/15/2017 6:00:00 AM,9/15/2017 2:00:00 AM,Coal,18158,0.240,False
9/15/2017 6:00:00 AM,9/15/2017 2:00:00 AM,Gas,21870,0.290,False
9/15/2017 6:00:00 AM,9/15/2017 2:00:00 AM,Hydro,219,0.000,True
9/15/2017 6:00:00 AM,9/15/2017 2:00:00 AM,Multiple Fuels,486,0.010,False
9/15/2017 6:00:00 AM,9/15/2017 2:00:00 AM,Nuclear,32317,0.430,False
9/15/2017 6:00:00 AM,9/15/2017 2:00:00 AM,Oil,281,0.000,False
9/15/2017 6:00:00 AM,9/15/2017 2:00:00 AM,Other,33,0.000,False
9/15/2017 6:00:00 AM,9/15/2017 2:00:00 AM,Other Renewables,511,0.010,True
9/15/2017 6:00:00 AM,9/15/2017 2:00:00 AM,Solar,8,0.000,True
9/15/2017 6:00:00 AM,9/15/2017 2:00:00 AM,Storage,0,0.000,False
9/15/2017 6:00:00 AM,9/15/2017 2:00:00 AM,Wind,1700,0.020,True
9/15/2017 5:00:00 AM,9/15/2017 1:00:00 AM,Coal,19806,0.250,False
9/15/2017 5:00:00 AM,9/15/2017 1:00:00 AM,Gas,22662,0.290,False
9/15/2017 5:00:00 AM,9/15/2017 1:00:00 AM,Hydro,220,0.000,True
9/15/2017 5:00:00 AM,9/15/2017 1:00:00 AM,Multiple Fuels,532,0.010,False
9/15/2017 5:00:00 AM,9/15/2017 1:00:00 AM,Nuclear,32350,0.410,False
9/15/2017 5:00:00 AM,9/15/2017 1:00:00 AM,Oil,274,0.000,False
9/15/2017 5:00:00 AM,9/15/2017 1:00:00 AM,Other,34,0.000,False
9/15/2017 5:00:00 AM,9/15/2017 1:00:00 AM,Other Renewables,517,0.010,True
9/15/2017 5:00:00 AM,9/15/2017 1:00:00 AM,Solar,8,0.000,True
9/15/2017 5:00:00 AM,9/15/2017 1:00:00 AM,Storage,0,0.000,False
9/15/2017 5:00:00 AM,9/15/2017 1:00:00 AM,Wind,1665,0.020,True
9/15/2017 4:00:00 AM,9/15/2017 12:00:00 AM,Coal,22962,0.280,False
9/15/2017 4:00:00 AM,9/15/2017 12:00:00 AM,Gas,23934,0.290,False
9/15/2017 4:00:00 AM,9/15/2017 12:00:00 AM,Hydro,290,0.000,True
9/15/2017 4:00:00 AM,9/15/2017 12:00:00 AM,Multiple Fuels,659,0.010,False
9/15/2017 4:00:00 AM,9/15/2017 12:00:00 AM,Nuclear,32313,0.390,False
9/15/2017 4:00:00 AM,9/15/2017 12:00:00 AM,Oil,271,0.000,False
9/15/2017 4:00:00 AM,9/15/2017 12:00:00 AM,Other,36,0.000,False
9/15/2017 4:00:00 AM,9/15/2017 12:00:00 AM,Other Renewables,523,0.010,True
9/15/2017 4:00:00 AM,9/15/2017 12:00:00 AM,Solar,8,0.000,True
9/15/2017 4:00:00 AM,9/15/2017 12:00:00 AM,Storage,0,0.000,False
9/15/2017 4:00:00 AM,9/15/2017 12:00:00 AM,Wind,1476,0.020,True
9/15/2017 3:00:00 AM,9/14/2017 11:00:00 PM,Coal,25658,0.290,False
9/15/2017 3:00:00 AM,9/14/2017 11:00:00 PM,Gas,26013,0.300,False
9/15/2017 3:00:00 AM,9/14/2017 11:00:00 PM,Hydro,290,0.000,True
9/15/2017 3:00:00 AM,9/14/2017 11:00:00 PM,Multiple Fuels,730,0.010,False
9/15/2017 3:00:00 AM,9/14/2017 11:00:00 PM,Nuclear,32303,0.370,False
9/15/2017 3:00:00 AM,9/14/2017 11:00:00 PM,Oil,268,0.000,False
9/15/2017 3:00:00 AM,9/14/2017 11:00:00 PM,Other,34,0.000,False
9/15/2017 3:00:00 AM,9/14/2017 11:00:00 PM,Other Renewables,522,0.000,True
9/15/2017 3:00:00 AM,9/14/2017 11:00:00 PM,Solar,8,0.000,True
9/15/2017 3:00:00 AM,9/14/2017 11:00:00 PM,Storage,0,0.000,False
9/15/2017 3:00:00 AM,9/14/2017 11:00:00 PM,Wind,1381,0.020,True
9/15/2017 2:00:00 AM,9/14/2017 10:00:00 PM,Coal,27784,0.300,False
9/15/2017 2:00:00 AM,9/14/2017 10:00:00 PM,Gas,30243,0.320,False
9/15/2017 2:00:00 AM,9/14/2017 10:00:00 PM,Hydro,359,0.000,True
9/15/2017 2:00:00 AM,9/14/2017 10:00:00 PM,Multiple Fuels,730,0.010,False
9/15/2017 2:00:00 AM,9/14/2017 10:00:00 PM,Nuclear,32269,0.350,False
9/15/2017 2:00:00 AM,9/14/2017 10:00:00 PM,Oil,266,0.000,False
9/15/2017 2:00:00 AM,9/14/2017 10:00:00 PM,Other,35,0.000,False
9/15/2017 2:00:00 AM,9/14/2017 10:00:00 PM,Other Renewables,511,0.000,True
9/15/2017 2:00:00 AM,9/14/2017 10:00:00 PM,Solar,8,0.000,True
9/15/2017 2:00:00 AM,9/14/2017 10:00:00 PM,Storage,0,0.000,False
9/15/2017 2:00:00 AM,9/14/2017 10:00:00 PM,Wind,1089,0.010,True
9/15/2017 1:00:00 AM,9/14/2017 9:00:00 PM,Coal,29114,0.290,False
9/15/2017 1:00:00 AM,9/14/2017 9:00:00 PM,Gas,35641,0.360,False
9/15/2017 1:00:00 AM,9/14/2017 9:00:00 PM,Hydro,579,0.010,True
9/15/2017 1:00:00 AM,9/14/2017 9:00:00 PM,Multiple Fuels,1098,0.010,False
9/15/2017 1:00:00 AM,9/14/2017 9:00:00 PM,Nuclear,32244,0.320,False
9/15/2017 1:00:00 AM,9/14/2017 9:00:00 PM,Oil,266,0.000,False
9/15/2017 1:00:00 AM,9/14/2017 9:00:00 PM,Other,37,0.000,False
9/15/2017 1:00:00 AM,9/14/2017 9:00:00 PM,Other Renewables,522,0.000,True
9/15/2017 1:00:00 AM,9/14/2017 9:00:00 PM,Solar,8,0.000,True
9/15/2017 1:00:00 AM,9/14/2017 9:00:00 PM,Storage,0,0.000,False
9/15/2017 1:00:00 AM,9/14/2017 9:00:00 PM,Wind,801,0.010,True
9/15/2017 12:00:00 AM,9/14/2017 8:00:00 PM,Coal,29179,0.280,False
9/15/2017 12:00:00 AM,9/14/2017 8:00:00 PM,Gas,37784,0.360,False
9/15/2017 12:00:00 AM,9/14/2017 8:00:00 PM,Hydro,2337,0.020,True
9/15/2017 12:00:00 AM,9/14/2017 8:00:00 PM,Multiple Fuels,1185,0.010,False
9/15/2017 12:00:00 AM,9/14/2017 8:00:00 PM,Nuclear,32240,0.310,False
9/15/2017 12:00:00 AM,9/14/2017 8:00:00 PM,Oil,265,0.000,False
9/15/2017 12:00:00 AM,9/14/2017 8:00:00 PM,Other,35,0.000,False
9/15/2017 12:00:00 AM,9/14/2017 8:00:00 PM,Other Renewables,511,0.000,True
9/15/2017 12:00:00 AM,9/14/2017 8:00:00 PM,Solar,8,0.000,True
9/15/2017 12:00:00 AM,9/14/2017 8:00:00 PM,Storage,0,0.000,False
9/15/2017 12:00:00 AM,9/14/2017 8:00:00 PM,Wind,506,0.000,True
9/14/2017 11:00:00 PM,9/14/2017 7:00:00 PM,Coal,28913,0.280,False
9/14/2017 11:00:00 PM,9/14/2017 7:00:00 PM,Gas,36845,0.360,False
9/14/2017 11:00:00 PM,9/14/2017 7:00:00 PM,Hydro,3478,0.030,True
9/14/2017 11:00:00 PM,9/14/2017 7:00:00 PM,Multiple Fuels,1081,0.010,False
9/14/2017 11:00:00 PM,9/14/2017 7:00:00 PM,Nuclear,32144,0.310,False
9/14/2017 11:00:00 PM,9/14/2017 7:00:00 PM,Oil,269,0.000,False
9/14/2017 11:00:00 PM,9/14/2017 7:00:00 PM,Other,37,0.000,False
9/14/2017 11:00:00 PM,9/14/2017 7:00:00 PM,Other Renewables,499,0.000,True
9/14/2017 11:00:00 PM,9/14/2017 7:00:00 PM,Solar,8,0.000,True
9/14/2017 11:00:00 PM,9/14/2017 7:00:00 PM,Storage,0,0.000,False
9/14/2017 11:00:00 PM,9/14/2017 7:00:00 PM,Wind,225,0.000,True
9/14/2017 10:00:00 PM,9/14/2017 6:00:00 PM,Coal,29158,0.280,False
9/14/2017 10:00:00 PM,9/14/2017 6:00:00 PM,Gas,37821,0.360,False
9/14/2017 10:00:00 PM,9/14/2017 6:00:00 PM,Hydro,3202,0.030,True
9/14/2017 10:00:00 PM,9/14/2017 6:00:00 PM,Multiple Fuels,1082,0.010,False
9/14/2017 10:00:00 PM,9/14/2017 6:00:00 PM,Nuclear,31967,0.310,False
9/14/2017 10:00:00 PM,9/14/2017 6:00:00 PM,Oil,266,0.000,False
9/14/2017 10:00:00 PM,9/14/2017 6:00:00 PM,Other,40,0.000,False
9/14/2017 10:00:00 PM,9/14/2017 6:00:00 PM,Other Renewables,509,0.000,True
9/14/2017 10:00:00 PM,9/14/2017 6:00:00 PM,Solar,43,0.000,True
9/14/2017 10:00:00 PM,9/14/2017 6:00:00 PM,Storage,0,0.000,False
9/14/2017 10:00:00 PM,9/14/2017 6:00:00 PM,Wind,188,0.000,True
9/14/2017 9:00:00 PM,9/14/2017 5:00:00 PM,Coal,29243,0.280,False
9/14/2017 9:00:00 PM,9/14/2017 5:00:00 PM,Gas,37587,0.360,False
9/14/2017 9:00:00 PM,9/14/2017 5:00:00 PM,Hydro,4574,0.040,True
9/14/2017 9:00:00 PM,9/14/2017 5:00:00 PM,Multiple Fuels,1184,0.010,False
9/14/2017 9:00:00 PM,9/14/2017 5:00:00 PM,Nuclear,31860,0.300,False
9/14/2017 9:00:00 PM,9/14/2017 5:00:00 PM,Oil,268,0.000,False
9/14/2017 9:00:00 PM,9/14/2017 5:00:00 PM,Other,39,0.000,False
9/14/2017 9:00:00 PM,9/14/2017 5:00:00 PM,Other Renewables,509,0.000,True
9/14/2017 9:00:00 PM,9/14/2017 5:00:00 PM,Solar,241,0.000,True
9/14/2017 9:00:00 PM,9/14/2017 5:00:00 PM,Storage,0,0.000,False
9/14/2017 9:00:00 PM,9/14/2017 5:00:00 PM,Wind,119,0.000,True
9/14/2017 8:00:00 PM,9/14/2017 4:00:00 PM,Coal,29122,0.280,False
9/14/2017 8:00:00 PM,9/14/2017 4:00:00 PM,Gas,36977,0.350,False
9/14/2017 8:00:00 PM,9/14/2017 4:00:00 PM,Hydro,4724,0.050,True
9/14/2017 8:00:00 PM,9/14/2017 4:00:00 PM,Multiple Fuels,1182,0.010,False
9/14/2017 8:00:00 PM,9/14/2017 4:00:00 PM,Nuclear,31718,0.300,False
9/14/2017 8:00:00 PM,9/14/2017 4:00:00 PM,Oil,269,0.000,False
9/14/2017 8:00:00 PM,9/14/2017 4:00:00 PM,Other,33,0.000,False
9/14/2017 8:00:00 PM,9/14/2017 4:00:00 PM,Other Renewables,509,0.000,True
9/14/2017 8:00:00 PM,9/14/2017 4:00:00 PM,Solar,263,0.000,True
9/14/2017 8:00:00 PM,9/14/2017 4:00:00 PM,Storage,0,0.000,False
9/14/2017 8:00:00 PM,9/14/2017 4:00:00 PM,Wind,147,0.000,True
9/14/2017 7:00:00 PM,9/14/2017 3:00:00 PM,Coal,28956,0.280,False
9/14/2017 7:00:00 PM,9/14/2017 3:00:00 PM,Gas,36353,0.350,False
9/14/2017 7:00:00 PM,9/14/2017 3:00:00 PM,Hydro,4093,0.040,True
9/14/2017 7:00:00 PM,9/14/2017 3:00:00 PM,Multiple Fuels,1189,0.010,False
9/14/2017 7:00:00 PM,9/14/2017 3:00:00 PM,Nuclear,31575,0.310,False
9/14/2017 7:00:00 PM,9/14/2017 3:00:00 PM,Oil,275,0.000,False
9/14/2017 7:00:00 PM,9/14/2017 3:00:00 PM,Other,34,0.000,False
9/14/2017 7:00:00 PM,9/14/2017 3:00:00 PM,Other Renewables,493,0.000,True
9/14/2017 7:00:00 PM,9/14/2017 3:00:00 PM,Solar,377,0.000,True
9/14/2017 7:00:00 PM,9/14/2017 3:00:00 PM,Storage,0,0.000,False
9/14/2017 7:00:00 PM,9/14/2017 3:00:00 PM,Wind,123,0.000,True
9/14/2017 6:00:00 PM,9/14/2017 2:00:00 PM,Coal,28844,0.280,False
9/14/2017 6:00:00 PM,9/14/2017 2:00:00 PM,Gas,36588,0.350,False
9/14/2017 6:00:00 PM,9/14/2017 2:00:00 PM,Hydro,3549,0.030,True
9/14/2017 6:00:00 PM,9/14/2017 2:00:00 PM,Multiple Fuels,1120,0.010,False
9/14/2017 6:00:00 PM,9/14/2017 2:00:00 PM,Nuclear,31589,0.310,False
9/14/2017 6:00:00 PM,9/14/2017 2:00:00 PM,Oil,274,0.000,False
9/14/2017 6:00:00 PM,9/14/2017 2:00:00 PM,Other,35,0.000,False
9/14/2017 6:00:00 PM,9/14/2017 2:00:00 PM,Other Renewables,496,0.000,True
9/14/2017 6:00:00 PM,9/14/2017 2:00:00 PM,Solar,364,0.000,True
9/14/2017 6:00:00 PM,9/14/2017 2:00:00 PM,Storage,0,0.000,False
9/14/2017 6:00:00 PM,9/14/2017 2:00:00 PM,Wind,270,0.000,True
9/14/2017 5:00:00 PM,9/14/2017 1:00:00 PM,Coal,28943,0.290,False
9/14/2017 5:00:00 PM,9/14/2017 1:00:00 PM,Gas,35187,0.350,False
9/14/2017 5:00:00 PM,9/14/2017 1:00:00 PM,Hydro,2966,0.030,True
9/14/2017 5:00:00 PM,9/14/2017 1:00:00 PM,Multiple Fuels,1184,0.010,False
9/14/2017 5:00:00 PM,9/14/2017 1:00:00 PM,Nuclear,31560,0.310,False
9/14/2017 5:00:00 PM,9/14/2017 1:00:00 PM,Oil,276,0.000,False
9/14/2017 5:00:00 PM,9/14/2017 1:00:00 PM,Other,36,0.000,False
9/14/2017 5:00:00 PM,9/14/2017 1:00:00 PM,Other Renewables,497,0.000,True
9/14/2017 5:00:00 PM,9/14/2017 1:00:00 PM,Solar,445,0.000,True
9/14/2017 5:00:00 PM,9/14/2017 1:00:00 PM,Storage,0,0.000,False
9/14/2017 5:00:00 PM,9/14/2017 1:00:00 PM,Wind,109,0.000,True
9/14/2017 4:00:00 PM,9/14/2017 12:00:00 PM,Coal,28419,0.290,False
9/14/2017 4:00:00 PM,9/14/2017 12:00:00 PM,Gas,34734,0.350,False
9/14/2017 4:00:00 PM,9/14/2017 12:00:00 PM,Hydro,1013,0.010,True
9/14/2017 4:00:00 PM,9/14/2017 12:00:00 PM,Multiple Fuels,1081,0.010,False
9/14/2017 4:00:00 PM,9/14/2017 12:00:00 PM,Nuclear,31623,0.320,False
9/14/2017 4:00:00 PM,9/14/2017 12:00:00 PM,Oil,279,0.000,False
9/14/2017 4:00:00 PM,9/14/2017 12:00:00 PM,Other,39,0.000,False
9/14/2017 4:00:00 PM,9/14/2017 12:00:00 PM,Other Renewables,473,0.000,True
9/14/2017 4:00:00 PM,9/14/2017 12:00:00 PM,Solar,440,0.000,True
9/14/2017 4:00:00 PM,9/14/2017 12:00:00 PM,Storage,0,0.000,False
9/14/2017 4:00:00 PM,9/14/2017 12:00:00 PM,Wind,181,0.000,True
9/14/2017 3:00:00 PM,9/14/2017 11:00:00 AM,Coal,28334,0.290,False
9/14/2017 3:00:00 PM,9/14/2017 11:00:00 AM,Gas,34514,0.350,False
9/14/2017 3:00:00 PM,9/14/2017 11:00:00 AM,Hydro,830,0.010,True
9/14/2017 3:00:00 PM,9/14/2017 11:00:00 AM,Multiple Fuels,1197,0.010,False
9/14/2017 3:00:00 PM,9/14/2017 11:00:00 AM,Nuclear,31657,0.320,False
9/14/2017 3:00:00 PM,9/14/2017 11:00:00 AM,Oil,282,0.000,False
9/14/2017 3:00:00 PM,9/14/2017 11:00:00 AM,Other,36,0.000,False
9/14/2017 3:00:00 PM,9/14/2017 11:00:00 AM,Other Renewables,472,0.000,True
9/14/2017 3:00:00 PM,9/14/2017 11:00:00 AM,Solar,402,0.000,True
9/14/2017 3:00:00 PM,9/14/2017 11:00:00 AM,Storage,0,0.000,False
9/14/2017 3:00:00 PM,9/14/2017 11:00:00 AM,Wind,118,0.000,True
9/14/2017 2:00:00 PM,9/14/2017 10:00:00 AM,Coal,27680,0.290,False
9/14/2017 2:00:00 PM,9/14/2017 10:00:00 AM,Gas,32867,0.350,False
9/14/2017 2:00:00 PM,9/14/2017 10:00:00 AM,Hydro,361,0.000,True
9/14/2017 2:00:00 PM,9/14/2017 10:00:00 AM,Multiple Fuels,1184,0.010,False
9/14/2017 2:00:00 PM,9/14/2017 10:00:00 AM,Nuclear,31675,0.330,False
9/14/2017 2:00:00 PM,9/14/2017 10:00:00 AM,Oil,223,0.000,False
9/14/2017 2:00:00 PM,9/14/2017 10:00:00 AM,Other,35,0.000,False
9/14/2017 2:00:00 PM,9/14/2017 10:00:00 AM,Other Renewables,473,0.000,True
9/14/2017 2:00:00 PM,9/14/2017 10:00:00 AM,Solar,291,0.000,True
9/14/2017 2:00:00 PM,9/14/2017 10:00:00 AM,Storage,0,0.000,False
9/14/2017 2:00:00 PM,9/14/2017 10:00:00 AM,Wind,208,0.000,True
9/14/2017 1:00:00 PM,9/14/2017 9:00:00 AM,Coal,26546,0.280,False
9/14/2017 1:00:00 PM,9/14/2017 9:00:00 AM,Gas,32562,0.350,False
9/14/2017 1:00:00 PM,9/14/2017 9:00:00 AM,Hydro,363,0.000,True
9/14/2017 1:00:00 PM,9/14/2017 9:00:00 AM,Multiple Fuels,1082,0.010,False
9/14/2017 1:00:00 PM,9/14/2017 9:00:00 AM,Nuclear,31678,0.340,False
9/14/2017 1:00:00 PM,9/14/2017 9:00:00 AM,Oil,282,0.000,False
9/14/2017 1:00:00 PM,9/14/2017 9:00:00 AM,Other,35,0.000,False
9/14/2017 1:00:00 PM,9/14/2017 9:00:00 AM,Other Renewables,481,0.000,True
9/14/2017 1:00:00 PM,9/14/2017 9:00:00 AM,Solar,220,0.000,True
9/14/2017 1:00:00 PM,9/14/2017 9:00:00 AM,Storage,0,0.000,False
9/14/2017 1:00:00 PM,9/14/2017 9:00:00 AM,Wind,283,0.000,True
9/14/2017 12:00:00 PM,9/14/2017 8:00:00 AM,Coal,25969,0.280,False
9/14/2017 12:00:00 PM,9/14/2017 8:00:00 AM,Gas,31413,0.340,False
9/14/2017 12:00:00 PM,9/14/2017 8:00:00 AM,Hydro,347,0.000,True
9/14/2017 12:00:00 PM,9/14/2017 8:00:00 AM,Multiple Fuels,975,0.010,False
9/14/2017 12:00:00 PM,9/14/2017 8:00:00 AM,Nuclear,31557,0.340,False
9/14/2017 12:00:00 PM,9/14/2017 8:00:00 AM,Oil,281,0.000,False
9/14/2017 12:00:00 PM,9/14/2017 8:00:00 AM,Other,35,0.000,False
9/14/2017 12:00:00 PM,9/14/2017 8:00:00 AM,Other Renewables,492,0.000,True
9/14/2017 12:00:00 PM,9/14/2017 8:00:00 AM,Solar,89,0.000,True
9/14/2017 12:00:00 PM,9/14/2017 8:00:00 AM,Storage,0,0.000,False
9/14/2017 12:00:00 PM,9/14/2017 8:00:00 AM,Wind,324,0.000,True
9/14/2017 11:00:00 AM,9/14/2017 7:00:00 AM,Coal,25577,0.290,False
9/14/2017 11:00:00 AM,9/14/2017 7:00:00 AM,Gas,30089,0.340,False
9/14/2017 11:00:00 AM,9/14/2017 7:00:00 AM,Hydro,278,0.000,True
9/14/2017 11:00:00 AM,9/14/2017 7:00:00 AM,Multiple Fuels,853,0.010,False
9/14/2017 11:00:00 AM,9/14/2017 7:00:00 AM,Nuclear,31608,0.350,False
9/14/2017 11:00:00 AM,9/14/2017 7:00:00 AM,Oil,282,0.000,False
9/14/2017 11:00:00 AM,9/14/2017 7:00:00 AM,Other,34,0.000,False
9/14/2017 11:00:00 AM,9/14/2017 7:00:00 AM,Other Renewables,498,0.000,True
9/14/2017 11:00:00 AM,9/14/2017 7:00:00 AM,Solar,20,0.000,True
9/14/2017 11:00:00 AM,9/14/2017 7:00:00 AM,Storage,0,0.000,False
9/14/2017 11:00:00 AM,9/14/2017 7:00:00 AM,Wind,334,0.000,True
9/14/2017 10:00:00 AM,9/14/2017 6:00:00 AM,Coal,24077,0.280,False
9/14/2017 10:00:00 AM,9/14/2017 6:00:00 AM,Gas,28877,0.330,False
9/14/2017 10:00:00 AM,9/14/2017 6:00:00 AM,Hydro,274,0.000,True
9/14/2017 10:00:00 AM,9/14/2017 6:00:00 AM,Multiple Fuels,791,0.010,False
