regime,gamma,tau_market,converged,C_mean_$bn,C_max_$bn,C_risk_adj_$bn,emissions_Mt_mean,lost_load_GWh_mean,lost_load_hours_mean,price_mean,price_load_wtd,hours_at_VOLL,p_hat,Q_bar_MW,runtime_s,K_nuclear_MW,K_ccgt_MW,K_ct_MW,K_coal_MW,K_solar_MW,K_wind_MW,K_storage4_MW,K_storage8_MW,share_nuclear,share_ccgt,share_ct,share_coal,share_solar,share_wind,share_storage4,share_storage8,share_lost_load,curt_hours_any_mean,curt_share_vre,curt_hours_solar_mean,curt_share_solar,curt_GWh_solar_mean,curt_hours_wind_mean,curt_share_wind,curt_GWh_wind_mean,premium_pct_nuclear,premium_pct_ccgt,premium_pct_ct,premium_pct_coal,premium_pct_solar,premium_pct_wind,premium_pct_storage4,premium_pct_storage8,chi_nuclear,chi_ccgt,chi_ct,chi_coal,chi_solar,chi_wind,chi_storage4,chi_storage8,cost_variable_om_fuel_$bn,cost_carbon_at_tau_welfare_$bn,cost_lost_load_$bn,cost_capex_annualized_$bn,cost_reliability_psi_$bn,gamma_requested,completion_s,n_evaluations
P2,0.0,20.0,True,41.74355125603622,44.12689396125523,41.74355125603622,148.08514867892492,30.535732487507687,8.0,46.78335313156101,52.940201793858115,72,,0.0,41.148561239242554,-0.0,94122.39496212549,32514.218337342973,-0.0,29847.406307357272,110752.74835991759,-0.0,-0.0,0.0,0.5517598743978964,0.007420826023203932,0.0,0.058201790987130214,0.38257878242230914,0.0,0.0,3.8726169460203595e-05,463.8888888888889,0.011978873453146787,203.77777777777777,0.022143776583649633,1039.2423508484824,378.1111111111111,0.010413934936741032,3174.577766345931,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.891868278577919,2.9617029735784994,0.3053573248750769,24.480920319659674,0.10370235934504482,0.9,0.0,0
