tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
ct,2023,19872.948883447305,81179.84459482426,48739.69798772209,-12567.19772365487,31799.69029405844
ct,2024,308030.7076934333,81179.84459482426,-173690.07546171534,53160.787636893685,31799.69029405844
ct,2025,481968.55466665496,81179.84459482426,-306919.64028658223,93869.06978524849,31799.69029405844
coal,2017,118540.88298957932,250433.9871366213,-27274.353240803517,-159167.4573878455,-0.0
coal,2018,102497.75771417675,250433.9871366213,-18200.756925251073,-166136.9863476956,-0.0
coal,2019,61257.713517237775,250433.9871366213,26790.31150389607,-162385.96211548743,-0.0
coal,2020,39804.74771926082,250433.9871366213,52862.37908533748,-157766.86033202297,-0.0
coal,2021,129954.32976445027,250433.9871366213,-35219.37500611095,-155699.03237828196,-0.0
coal,2022,29193.73701264138,250433.9871366213,55837.99690272732,-165402.25322125258,-0.0
coal,2023,27068.895483316122,250433.9871366213,57228.105305609555,-166136.9863476956,-0.0
coal,2024,319142.3483858321,250433.9871366213,-203939.5880451756,-135231.2267959648,-0.0
coal,2025,496806.9743857162,250433.9871366213,-360372.14467568,-113999.15742658512,-0.0
solar,2017,84094.98817559611,74370.95515776894,-0.0,9724.033017827169,29646.115886095216
solar,2018,71429.57764869346,74370.95515776894,-0.0,-2941.377509075479,29646.115886095216
solar,2019,68289.88311821042,74370.95515776894,0.0,-6081.072039558523,29646.115886095216
solar,2020,64467.936040916684,74370.95515776894,0.0,-9903.019116852258,29646.115886095216
solar,2021,75587.31128713035,74370.95515776894,-0.0,1216.3561293614039,29646.115886095216
solar,2022,55246.78594569884,74370.95515776894,0.0,-19124.169212070105,29646.115886095216
solar,2023,57805.44744524543,74370.95515776894,0.0,-16565.50771252351,29646.115886095216
solar,2024,140611.14510824846,74370.95515776894,-0.0,66240.18995047951,29646.115886095216
solar,2025,208939.19049174723,74370.95515776894,-0.0,134568.2353339783,29646.115886095216
wind,2017,97631.2824741381,95974.26094574045,-0.0,1657.0215283976577,107349.07947503551
wind,2018,102496.39740511993,95974.26094574045,-0.0,6522.136459379486,107349.07947503551
wind,2019,95780.21419617636,95974.26094574045,0.0,-194.04674956409144,107349.07947503551
wind,2020,88297.39742560656,95974.26094574045,0.0,-7676.863520133891,107349.07947503551
wind,2021,99774.30711388832,95974.26094574045,-0.0,3800.0461681478773,107349.07947503551
wind,2022,106495.73496159221,95974.26094574045,0.0,10521.474015851767,107349.07947503551
wind,2023,96119.71805692681,95974.26094574045,0.0,145.45711118636245,107349.07947503551
wind,2024,112999.80242598163,95974.26094574045,-0.0,17025.541480241183,107349.07947503551
wind,2025,121892.93065952734,95974.26094574045,-0.0,25918.66971378689,107349.07947503551
storage4,2017,97212.91192488816,149446.06822502337,-21563.552796131564,-73796.70909626677,-0.0
storage4,2018,97419.32738640386,149446.06822502337,-14389.818135084262,-66416.55897370377,-0.0
storage4,2019,60128.45888801838,149446.06822502337,21180.861428267344,-68136.74790873763,-0.0
storage4,2020,45808.097410596114,149446.06822502337,41793.8673841937,-61844.10343023355,-0.0
storage4,2021,132643.46702237503,149446.06822502337,-27845.017833634833,-44647.61903628317,-0.0
storage4,2022,33448.13265135804,149446.06822502337,44146.43982981276,-71851.49574385256,-0.0
storage4,2023,30403.876704853938,149446.06822502337,45245.48242390267,-73796.70909626677,-0.0
storage4,2024,255607.8694678847,149446.06822502337,-161237.99656060728,-55076.195317745936,-0.0
storage4,2025,363213.29103314434,149446.06822502337,-284916.1517914055,-71148.92898328454,-0.0
storage8,2017,125497.81690911372,262946.94265621604,-25783.317738951475,-163232.4434860538,0.0
storage8,2018,106706.30783840723,262946.94265621604,-17205.757172313606,-173446.3919901224,0.0
storage8,2019,69900.2439043771,262946.94265621604,25325.737616284157,-167720.96113555477,0.0
storage8,2020,53665.97159039005,262946.94265621604,49972.496299384504,-159308.47476644148,0.0
storage8,2021,138817.4576321805,262946.94265621604,-33294.00071681012,-157423.48574084564,0.0
storage8,2022,39261.14268201077,262946.94265621604,52785.44291549965,-170900.35705870562,0.0
storage8,2023,35400.993852946034,262946.94265621604,54099.55681314759,-173446.3919901224,0.0
storage8,2024,327005.6038927896,262946.94265621604,-192790.60998055481,-128731.94874398128,0.0
storage8,2025,472074.585320826,262946.94265621604,-340671.30495838344,-131543.6622937735,0.0
