tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,336007.85638641054,393791.0855015716,0.0,-57783.229115161055,81309.67662401707
nuclear,2018,583172.5013120847,393791.0855015716,0.0,189381.41581051314,81309.67662401707
nuclear,2019,427911.25262495736,393791.0855015716,0.0,34120.16712338576,81309.67662401707
nuclear,2020,299071.5746987275,393791.0855015716,0.0,-94719.51080284407,81309.67662401707
nuclear,2021,488465.63401284313,393791.0855015716,0.0,94674.54851127154,81309.67662401707
nuclear,2022,369953.2966690785,393791.0855015716,0.0,-23837.78883249307,81309.67662401707
nuclear,2023,285222.10346445383,393791.0855015716,0.0,-108568.98203711776,81309.67662401707
nuclear,2024,692303.3956770131,393791.0855015716,0.0,298512.3101754415,81309.67662401707
nuclear,2025,1006638.274536033,393791.0855015716,0.0,612847.1890344615,81309.67662401707
ccgt,2017,47636.34272704014,95537.60126819545,0.0,-47901.25854115531,30478.55858217175
ccgt,2018,197773.72144072212,95537.60126819545,0.0,102236.12017252667,30478.55858217175
ccgt,2019,103937.02768494208,95537.60126819545,0.0,8399.426416746632,30478.55858217175
ccgt,2020,32810.81860618413,95537.60126819545,0.0,-62726.78266201131,30478.55858217175
ccgt,2021,152490.94044914504,95537.60126819545,0.0,56953.339180949595,30478.55858217175
ccgt,2022,21235.027070244276,95537.60126819545,0.0,-74302.57419795117,30478.55858217175
ccgt,2023,26595.101597317458,95537.60126819545,0.0,-68942.499670878,30478.55858217175
ccgt,2024,350665.6219313404,95537.60126819545,0.0,255128.020663145,30478.55858217175
ccgt,2025,590607.9180022758,95537.60126819545,0.0,495070.3167340803,30478.55858217175
ct,2017,39200.41785652457,81179.84459482426,0.0,-41979.42673829969,14141.008129533546
ct,2018,176401.88035436056,81179.84459482426,0.0,95222.0357595363,14141.008129533546
ct,2019,88200.94017718028,81179.84459482426,0.0,7021.095582356022,14141.008129533546
ct,2020,20114.5784272882,81179.84459482426,0.0,-61065.26616753606,14141.008129533546
ct,2021,137201.46249783598,81179.84459482426,0.0,56021.61790301172,14141.008129533546
ct,2022,8353.543954424476,81179.84459482426,0.0,-72826.30064039979,14141.008129533546
ct,2023,19600.208928262284,81179.84459482426,0.0,-61579.635666561975,14141.008129533546
ct,2024,333203.55178045883,81179.84459482426,0.0,252023.7071856346,14141.008129533546
ct,2025,559373.1321759988,81179.84459482426,0.0,478193.2875811745,14141.008129533546
coal,2017,39004.37376276002,250433.9871366213,0.0,-211429.61337386127,-0.0
coal,2018,175519.6819324201,250433.9871366213,0.0,-74914.3052042012,-0.0
coal,2019,87759.84096621005,250433.9871366213,0.0,-162674.14617041126,-0.0
coal,2020,19967.545356964794,250433.9871366213,0.0,-230466.4417796565,-0.0
coal,2021,136515.30816966007,250433.9871366213,0.0,-113918.67896696122,-0.0
coal,2022,8304.53293098334,250433.9871366213,0.0,-242129.45420563794,-0.0
