tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,359604.0460935019,393791.0855015716,0.0,-34187.039408069686,-0.0
nuclear,2018,358039.82579467155,393791.0855015716,0.0,-35751.25970690005,-0.0
nuclear,2019,309197.61385408544,393791.0855015716,0.0,-84593.47164748615,-0.0
nuclear,2020,270898.35374514415,393791.0855015716,0.0,-122892.73175642744,-0.0
nuclear,2021,368282.09518060496,393791.0855015716,0.0,-25508.990320966637,-0.0
nuclear,2022,267587.0959645318,393791.0855015716,0.0,-126203.98953703977,-0.0
nuclear,2023,275226.85559825425,393791.0855015716,0.0,-118564.22990331735,-0.0
nuclear,2024,537484.221185136,393791.0855015716,0.0,143693.1356835644,-0.0
nuclear,2025,692591.2087751995,393791.0855015716,0.0,298800.1232736279,-0.0
ccgt,2017,112544.6621033459,95537.60126819545,0.0,17007.06083515045,93438.7586120685
ccgt,2018,108326.39813279979,95537.60126819545,0.0,12788.796864604345,93438.7586120685
ccgt,2019,66221.3739742614,95537.60126819545,0.0,-29316.227293934047,93438.7586120685
ccgt,2020,34309.31786648243,95537.60126819545,0.0,-61228.283401713015,93438.7586120685
ccgt,2021,124635.0530540835,95537.60126819545,0.0,29097.451785888057,93438.7586120685
ccgt,2022,24056.715098305536,95537.60126819545,0.0,-71480.88616988991,93438.7586120685
ccgt,2023,30052.768574858615,95537.60126819545,0.0,-65484.83269333683,93438.7586120685
ccgt,2024,293837.17905861465,95537.60126819545,0.0,198299.57779041922,93438.7586120685
ccgt,2025,448740.0094431614,95537.60126819545,0.0,353202.408174966,93438.7586120685
ct,2017,99364.74441723654,81179.84459482426,0.0,18184.899822412277,31724.80141798598
ct,2018,89428.26997551287,81179.84459482426,0.0,8248.425380688612,31724.80141798598
ct,2019,49682.37220861826,81179.84459482426,0.0,-31497.472386206,31724.80141798598
ct,2020,19872.94888344824,81179.84459482426,0.0,-61306.89571137602,31724.80141798598
ct,2021,109301.21885896017,81179.84459482426,0.0,28121.374264135913,31724.80141798598
ct,2022,10928.081138601267,81179.84459482426,0.0,-70251.763456223,31724.80141798598
ct,2023,19872.948883447312,81179.84459482426,0.0,-61306.89571137694,31724.80141798598
ct,2024,278221.2843682623,81179.84459482426,0.0,197041.43977343803,31724.80141798598
ct,2025,427175.20248981926,81179.84459482426,0.0,345995.357894995,31724.80141798598
coal,2017,108192.23022232618,250433.9871366213,0.0,-142241.7569142951,-0.0
coal,2018,102085.57938864728,250433.9871366213,0.0,-148348.407747974,-0.0
coal,2019,60759.66470722298,250433.9871366213,0.0,-189674.3224293983,-0.0
coal,2020,29541.965436493927,250433.9871366213,0.0,-220892.02170012737,-0.0
coal,2021,119571.32880340301,250433.9871366213,0.0,-130862.65833321828,-0.0
coal,2022,19721.21874989682,250433.9871366213,0.0,-230712.76838672446,-0.0
coal,2023,26691.06535158077,250433.9871366213,0.0,-223742.92178504053,-0.0
coal,2024,288680.30937857274,250433.9871366213,0.0,38246.32224195145,-0.0
coal,2025,441618.61798024783,250433.9871366213,0.0,191184.63084362654,-0.0
solar,2017,77795.88828529183,74370.95515776894,0.0,3424.9331275228906,29834.48040913404
solar,2018,71272.8836048978,74370.95515776894,0.0,-3098.0715528711444,29834.48040913404
solar,2019,67953.66849535912,74370.95515776894,0.0,-6417.286662409824,29834.48040913404
solar,2020,61326.76352957464,74370.95515776894,0.0,-13044.191628194305,29834.48040913404
solar,2021,72521.96881906374,74370.95515776894,0.0,-1848.9863387052028,29834.48040913404
solar,2022,54388.28304106381,74370.95515776894,0.0,-19982.67211670513,29834.48040913404
solar,2023,57645.58537769488,74370.95515776894,0.0,-16725.369780074063,29834.48040913404
solar,2024,123476.42262782827,74370.95515776894,0.0,49105.46747005933,29834.48040913404
solar,2025,191673.80723626682,74370.95515776894,0.0,117302.85207849788,29834.48040913404
wind,2017,97153.36331581144,95974.26094574045,0.0,1179.102370070992,107761.2275999061
wind,2018,102323.72166274447,95974.26094574045,0.0,6349.460717004025,107761.2275999061
wind,2019,95474.05905584224,95974.26094574045,0.0,-500.201889898206,107761.2275999061
wind,2020,87026.75092442002,95974.26094574045,0.0,-8947.510021320428,107761.2275999061
wind,2021,98898.36185205402,95974.26094574045,0.0,2924.1009063135716,107761.2275999061
wind,2022,105778.36357534167,95974.26094574045,0.0,9804.102629601228,107761.2275999061
wind,2023,95785.98281275679,95974.26094574045,0.0,-188.278132983658,107761.2275999061
wind,2024,111390.27192783778,95974.26094574045,0.0,15416.01098209733,107761.2275999061
wind,2025,118267.07745414568,95974.26094574045,0.0,22292.81650840523,107761.2275999061
storage4,2017,97055.07377864835,149446.06822502337,0.0,-52390.994446375014,-0.0
storage4,2018,97330.00221472785,149446.06822502337,0.0,-52116.066010295515,-0.0
storage4,2019,60118.386207591284,149446.06822502337,0.0,-89327.68201743209,-0.0
storage4,2020,35994.220442306396,149446.06822502337,0.0,-113451.84778271697,-0.0
storage4,2021,122749.01364537836,149446.06822502337,0.0,-26697.054579645002,-0.0
storage4,2022,24279.893074961266,149446.06822502337,0.0,-125166.1751500621,-0.0
storage4,2023,30412.108711619923,149446.06822502337,0.0,-119033.95951340345,-0.0
storage4,2024,255653.83240255373,149446.06822502337,0.0,106207.76417753036,-0.0
storage4,2025,327001.58218468894,149446.06822502337,0.0,177555.51395966558,-0.0
storage8,2017,115306.29034742851,262946.94265621604,0.0,-147640.6523087875,-0.0
storage8,2018,106554.19526714958,262946.94265621604,0.0,-156392.74738906644,-0.0
storage8,2019,69792.98216833569,262946.94265621604,0.0,-193153.96048788034,-0.0
storage8,2020,43728.83958506385,262946.94265621604,0.0,-219218.10307115217,-0.0
storage8,2021,128786.97331119403,262946.94265621604,0.0,-134159.969345022,-0.0
storage8,2022,30063.028877764144,262946.94265621604,0.0,-232883.91377845188,-0.0
storage8,2023,35303.77546585795,262946.94265621604,0.0,-227643.1671903581,-0.0
storage8,2024,297255.63626900903,262946.94265621604,0.0,34308.693612792995,-0.0
storage8,2025,432570.1150587412,262946.94265621604,0.0,169623.17240252515,-0.0
