tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
ct,2023,29840.89332,81179.84459482426,46384.17490298186,-4954.776371842396,28592.7320250673
ct,2024,308355.89764,81179.84459482426,-189876.00976293572,37300.04328224002,28592.7320250673
ct,2025,540144.3871763527,81179.84459482426,-381592.1577071233,77372.3848744051,28592.7320250673
coal,2017,35787.70939999995,250433.9871366213,0.0,-214646.27773662133,-0.0
coal,2018,151924.34848,250433.9871366213,-0.0,-98509.6386566213,-0.0
coal,2019,50757.326738148506,250433.9871366213,0.0,-199676.6603984728,-0.0
coal,2020,25928.01807999995,250433.9871366213,0.0,-224505.96905662134,-0.0
coal,2021,117239.79699999998,250433.9871366213,-0.0,-133194.1901366213,-0.0
coal,2022,18738.36992277929,250433.9871366213,0.0,-231695.617213842,-0.0
coal,2023,43487.39099999996,250433.9871366213,0.0,-206946.59613662132,-0.0
coal,2024,327740.60296,250433.9871366213,-0.0,77306.6158233787,-0.0
coal,2025,566074.5764963528,250433.9871366213,-0.0,315640.58935973153,-0.0
solar,2017,54178.93874005847,74370.95515776894,0.0,-20192.016417710474,21110.899706013908
solar,2018,71023.67691495668,74370.95515776894,-0.0,-3347.278242812259,21110.899706013908
solar,2019,57336.005069380626,74370.95515776894,0.0,-17034.950088388316,21110.899706013908
solar,2020,58328.34515421654,74370.95515776894,0.0,-16042.6100035524,21110.899706013908
solar,2021,76356.76431465532,74370.95515776894,-0.0,1985.8091568863747,21110.899706013908
solar,2022,48222.139414849225,74370.95515776894,0.0,-26148.815742919716,21110.899706013908
solar,2023,54837.874352959334,74370.95515776894,0.0,-19533.080804809608,21110.899706013908
solar,2024,135114.81043723866,74370.95515776894,-0.0,60743.85527946972,21110.899706013908
solar,2025,257139.26268932677,74370.95515776894,-0.0,182768.30753155783,21110.899706013908
wind,2017,85103.26742019888,95974.26094574045,0.0,-10870.993525541562,27520.712450960436
wind,2018,103601.53498863484,95974.26094574045,-0.0,7627.274042894394,27520.712450960436
wind,2019,91749.4708443637,95974.26094574045,0.0,-4224.7901013767405,27520.712450960436
wind,2020,86477.88943426599,95974.26094574045,0.0,-9496.371511474455,27520.712450960436
wind,2021,95538.36555120633,95974.26094574045,-0.0,-435.89539453412,27520.712450960436
wind,2022,97972.13490035944,95974.26094574045,0.0,1997.87395461899,27520.712450960436
wind,2023,89420.92783554934,95974.26094574045,0.0,-6553.333110191103,27520.712450960436
wind,2024,122628.15081778915,95974.26094574045,-0.0,26653.889872048705,27520.712450960436
wind,2025,150798.2542289095,95974.26094574045,-0.0,54823.99328316905,27520.712450960436
storage4,2017,24414.81454404665,149446.06822502337,0.0,-125031.25368097672,-0.0
storage4,2018,122342.52748559065,149446.06822502337,-0.0,-27103.54073943272,-0.0
storage4,2019,37000.63989572572,149446.06822502337,0.0,-112445.42832929765,-0.0
storage4,2020,14053.77061156169,149446.06822502337,0.0,-135392.29761346168,-0.0
storage4,2021,103988.70044520358,149446.06822502337,-0.0,-45457.36777981979,-0.0
storage4,2022,5685.295622771663,149446.06822502337,0.0,-143760.7726022517,-0.0
storage4,2023,33550.525399374994,149446.06822502337,0.0,-115895.54282564837,-0.0
storage4,2024,281026.62993159366,149446.06822502337,-0.0,131580.5617065703,-0.0
storage4,2025,356449.9314159184,149446.06822502337,-0.0,207003.86319089503,-0.0
storage8,2017,27276.28969192926,262946.94265621604,0.0,-235670.65296428677,-0.0
storage8,2018,139353.18127371624,262946.94265621604,-0.0,-123593.7613824998,-0.0
storage8,2019,40407.389762011764,262946.94265621604,0.0,-222539.55289420427,-0.0
storage8,2020,17035.81917768065,262946.94265621604,0.0,-245911.1234785354,-0.0
storage8,2021,107343.41761849965,262946.94265621604,-0.0,-155603.52503771638,-0.0
storage8,2022,9149.38045661893,262946.94265621604,0.0,-253797.5621995971,-0.0
storage8,2023,35975.526797942555,262946.94265621604,0.0,-226971.41585827348,-0.0
storage8,2024,316929.4040917858,262946.94265621604,-0.0,53982.46143556974,-0.0
storage8,2025,526814.0412028375,262946.94265621604,-0.0,263867.09854662145,-0.0
