tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
solar,2022,62465.80493746346,74370.95515776894,0.0,-11905.150220305484,38459.709453845935
solar,2023,53873.88590586388,74370.95515776894,0.0,-20497.069251905064,38459.709453845935
solar,2024,82426.32347221863,74370.95515776894,0.0,8055.36831444969,38459.709453845935
solar,2025,141116.04466138285,74370.95515776894,0.0,66745.08950361391,38459.709453845935
wind,2017,79042.64708479168,95974.26094574045,0.0,-16931.613860948768,29356.77497445176
wind,2018,111713.69897382837,95974.26094574045,0.0,15739.438028087927,29356.77497445176
wind,2019,87824.3763945529,95974.26094574045,0.0,-8149.884551187541,29356.77497445176
wind,2020,64813.74366795025,95974.26094574045,0.0,-31160.517277790197,29356.77497445176
wind,2021,86454.09706549547,95974.26094574045,0.0,-9520.163880244974,29356.77497445176
wind,2022,104120.174503319,95974.26094574045,0.0,8145.913557578548,29356.77497445176
wind,2023,69187.78619560355,95974.26094574045,0.0,-26786.4747501369,29356.77497445176
wind,2024,105431.41109707748,95974.26094574045,0.0,9457.150151337031,29356.77497445176
wind,2025,162343.47743108473,95974.26094574045,0.0,66369.21648534428,29356.77497445176
storage4,2017,99563.19104176015,149446.06822502337,0.0,-49882.87718326322,4077.4208210740953
storage4,2018,174148.93863329705,149446.06822502337,0.0,24702.87040827368,4077.4208210740953
storage4,2019,111797.34048842159,149446.06822502337,0.0,-37648.72773660178,4077.4208210740953
storage4,2020,70163.18311711652,149446.06822502337,0.0,-79282.88510790684,4077.4208210740953
storage4,2021,136902.38255143227,149446.06822502337,0.0,-12543.685673591099,4077.4208210740953
storage4,2022,76364.36153648069,149446.06822502337,0.0,-73081.70668854268,4077.4208210740953
storage4,2023,84616.99071008692,149446.06822502337,0.0,-64829.07751493645,4077.4208210740953
storage4,2024,222083.97511058982,149446.06822502337,0.0,72637.90688556645,4077.4208210740953
storage4,2025,369374.2508358401,149446.06822502337,0.0,219928.18261081676,4077.4208210740953
storage8,2017,146428.51084066022,262946.94265621604,0.0,-116518.43181555581,0.0
storage8,2018,240770.63666816035,262946.94265621604,0.0,-22176.305988055683,0.0
storage8,2019,161245.48534893017,262946.94265621604,0.0,-101701.45730728586,0.0
storage8,2020,115054.43321840657,262946.94265621604,0.0,-147892.50943780947,0.0
storage8,2021,183405.05456879764,262946.94265621604,0.0,-79541.8880874184,0.0
storage8,2022,125340.69692663015,262946.94265621604,0.0,-137606.24572958588,0.0
storage8,2023,122277.1928279228,262946.94265621604,0.0,-140669.74982829322,0.0
storage8,2024,268281.4532861241,262946.94265621604,0.0,5334.510629908065,0.0
storage8,2025,476493.83910541167,262946.94265621604,0.0,213546.89644919563,0.0
