tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
coal,2017,29253.280322070015,250433.9871366213,0.0,-221180.70681455126,-0.0
coal,2018,146266.40161035006,250433.9871366213,0.0,-104167.58552627123,-0.0
coal,2019,78008.74752552004,250433.9871366213,0.0,-172425.23961110125,-0.0
coal,2020,9751.093440690005,250433.9871366213,0.0,-240682.8936959313,-0.0
coal,2021,117013.12128828006,250433.9871366213,0.0,-133420.86584834123,-0.0
coal,2022,0.0,250433.9871366213,0.0,-250433.9871366213,-0.0
coal,2023,19502.18688138001,250433.9871366213,0.0,-230931.80025524128,-0.0
coal,2024,292532.8032207002,250433.9871366213,0.0,42098.81608407889,-0.0
coal,2025,470710.2536979416,250433.9871366213,0.0,220276.2665613203,-0.0
solar,2017,61825.39443826115,74370.95515776894,0.0,-12545.56071950779,38876.14067010785
solar,2018,86410.74837274328,74370.95515776894,0.0,12039.793214974343,38876.14067010785
solar,2019,71643.81118185015,74370.95515776894,0.0,-2727.1439759187924,38876.14067010785
solar,2020,63320.69951880092,74370.95515776894,0.0,-11050.255638968025,38876.14067010785
solar,2021,76960.3184107908,74370.95515776894,0.0,2589.36325302186,38876.14067010785
solar,2022,65229.47301649646,74370.95515776894,0.0,-9141.482141272485,38876.14067010785
solar,2023,56357.21872463544,74370.95515776894,0.0,-18013.736433133505,38876.14067010785
solar,2024,110925.9906222278,74370.95515776894,0.0,36555.03546445885,38876.14067010785
solar,2025,173699.06542970354,74370.95515776894,0.0,99328.1102719346,38876.14067010785
wind,2017,84567.3485747572,95974.26094574045,0.0,-11406.91237098325,26587.998955656665
wind,2018,129054.43900609153,95974.26094574045,0.0,33080.178060351085,26587.998955656665
wind,2019,107653.54057904615,95974.26094574045,0.0,11679.279633305705,26587.998955656665
wind,2020,71154.03510332096,95974.26094574045,0.0,-24820.225842419488,26587.998955656665
wind,2021,101018.82627847532,95974.26094574045,0.0,5044.56533273487,26587.998955656665
wind,2022,113731.91520477671,95974.26094574045,0.0,17757.654259036266,26587.998955656665
wind,2023,76893.50546827572,95974.26094574045,0.0,-19080.75547746473,26587.998955656665
wind,2024,130866.37585630943,95974.26094574045,0.0,34892.114910568984,26587.998955656665
wind,2025,183198.16919099976,95974.26094574045,0.0,87223.90824525931,26587.998955656665
storage4,2017,113578.20662241518,149446.06822502337,0.0,-35867.86160260819,4101.6888339754305
storage4,2018,226585.6439041852,149446.06822502337,0.0,77139.57567916185,4101.6888339754305
storage4,2019,163046.60031780592,149446.06822502337,0.0,13600.532092782552,4101.6888339754305
storage4,2020,79876.06788430711,149446.06822502337,0.0,-69570.00034071626,4101.6888339754305
storage4,2021,198605.17074749773,149446.06822502337,0.0,49159.102522474364,4101.6888339754305
storage4,2022,78451.97219815376,149446.06822502337,0.0,-70994.0960268696,4101.6888339754305
storage4,2023,88891.35238376314,149446.06822502337,0.0,-60554.71584126023,4101.6888339754305
storage4,2024,333207.7115317056,149446.06822502337,0.0,183761.6433066822,4101.6888339754305
storage4,2025,434941.04367616796,149446.06822502337,0.0,285494.9754511446,4101.6888339754305
storage8,2017,162082.55536779016,262946.94265621604,0.0,-100864.38728842587,0.0
storage8,2018,294370.4597368058,262946.94265621604,0.0,31423.51708058978,0.0
storage8,2019,212079.13845540353,262946.94265621604,0.0,-50867.804200812505,0.0
storage8,2020,125877.57108548083,262946.94265621604,0.0,-137069.3715707352,0.0
storage8,2021,246880.2093282652,262946.94265621604,0.0,-16066.733327950846,0.0
storage8,2022,129002.22531126213,262946.94265621604,0.0,-133944.7173449539,0.0
storage8,2023,127990.1602841397,262946.94265621604,0.0,-134956.78237207636,0.0
storage8,2024,419529.6611537989,262946.94265621604,0.0,156582.7184975829,0.0
storage8,2025,594800.255590835,262946.94265621604,0.0,331853.31293461897,0.0
