tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,345400.79742831807,393791.0855015716,46041.84771522571,-2348.440358027816,60635.210871052695
nuclear,2018,451633.8807213483,393791.0855015716,-54706.35188646015,3136.443333316536,60635.210871052695
nuclear,2019,359544.21808350703,393791.0855015716,33785.18317014177,-461.68424792279257,60635.210871052695
nuclear,2020,291086.94461050956,393791.0855015716,97900.47336048767,-4803.66753057437,60635.210871052695
nuclear,2021,400755.7339087402,393791.0855015716,-7807.482983881724,-842.8345767130959,60635.210871052695
nuclear,2022,314591.8830297255,393791.0855015716,77453.3583770612,-1745.8440947848721,60635.210871052695
nuclear,2023,320128.3267418557,393791.0855015716,71479.44132991077,-2183.3174298051163,60635.210871052695
nuclear,2024,551623.0938394718,393791.0855015716,-154226.31682994805,3605.6915079521714,60635.210871052695
nuclear,2025,725902.8489826226,393791.0855015716,-319044.0370409737,13067.726440077298,60635.210871052695
ccgt,2017,50508.02212987383,95537.60126819545,30397.60305793908,-14631.976080382534,44919.77364547469
ccgt,2018,117652.98606400345,95537.60126819545,-36118.054594117195,-14002.669798309194,44919.77364547469
ccgt,2019,64700.83715982954,95537.60126819545,22305.546762540453,-8531.217345825451,44919.77364547469
ccgt,2020,23321.58674079598,95537.60126819545,64635.54084108404,-7580.473686315432,44919.77364547469
ccgt,2021,107140.6344431806,95537.60126819545,-5154.631718812785,6448.401456172376,44919.77364547469
ccgt,2022,22707.543800604915,95537.60126819545,51136.01126549977,-21694.04620209075,44919.77364547469
ccgt,2023,27741.50873441392,95537.60126819545,47191.93064945875,-20604.161884322777,44919.77364547469
ccgt,2024,239820.64923110898,95537.60126819545,-101822.81104531749,42460.236917596034,44919.77364547469
ccgt,2025,399570.79795083054,95537.60126819545,-210638.24492792488,93394.95175471023,44919.77364547469
ct,2017,39578.05779447306,81179.84459482426,28510.32803061458,-13091.458769736619,23530.0777116487
ct,2018,98945.14448618266,81179.84459482426,-33875.617835498575,-16110.317944140173,23530.0777116487
ct,2019,49472.57224309133,81179.84459482426,20920.677656396674,-10786.594695336255,23530.0777116487
ct,2020,9894.514448618269,81179.84459482426,60622.55857157805,-10662.771574627943,23530.0777116487
ct,2021,92362.66768258257,81179.84459482426,-4834.599652487432,6348.22343527088,23530.0777116487
ct,2022,9894.514448618269,81179.84459482426,47961.16498323158,-23324.16516297441,23530.0777116487
ct,2023,19789.02889723653,81179.84459482426,44261.95778165752,-17128.85791593021,23530.0777116487
ct,2024,223896.46898215424,81179.84459482426,-95501.00836464133,47215.61602268864,23530.0777116487
ct,2025,375991.5490474941,81179.84459482426,-197560.49341264187,97251.21104002796,23530.0777116487
coal,2017,39565.295572414296,250433.9871366213,0.0,-210868.691564207,-0.0
coal,2018,98913.23893103574,250433.9871366213,-0.0,-151520.74820558555,-0.0
coal,2019,49456.61946551787,250433.9871366213,0.0,-200977.36767110342,-0.0
coal,2020,9891.323893103574,250433.9871366213,0.0,-240542.66324351772,-0.0
coal,2021,92330.76212743566,250433.9871366213,-0.0,-158103.2250091856,-0.0
coal,2022,9891.323893103574,250433.9871366213,0.0,-240542.66324351772,-0.0
