tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,364620.4515563862,393791.0855015716,0.0,-29170.6339451854,61961.5547498418
nuclear,2018,517615.06392325624,393791.0855015716,0.0,123823.97842168465,61961.5547498418
nuclear,2019,365004.50703236856,393791.0855015716,0.0,-28786.57846920303,61961.5547498418
nuclear,2020,314646.4384161815,393791.0855015716,0.0,-79144.64708539011,61961.5547498418
nuclear,2021,471201.5649922822,393791.0855015716,0.0,77410.4794907106,61961.5547498418
nuclear,2022,326339.41551337385,393791.0855015716,0.0,-67451.66998819774,61961.5547498418
nuclear,2023,336183.18022906967,393791.0855015716,0.0,-57607.90527250193,61961.5547498418
nuclear,2024,629697.1660979469,393791.0855015716,0.0,235906.08059637534,61961.5547498418
nuclear,2025,860920.830853089,393791.0855015716,0.0,467129.7453515174,61961.5547498418
ccgt,2017,62630.70578547695,95537.60126819545,0.0,-32906.89548271849,44482.23926083796
ccgt,2018,177101.9451477385,95537.60126819545,0.0,81564.34387954306,44482.23926083796
ccgt,2019,64578.02857179125,95537.60126819545,0.0,-30959.572696404197,44482.23926083796
ccgt,2020,43028.74324600704,95537.60126819545,0.0,-52508.858022188404,44482.23926083796
ccgt,2021,173008.3255464648,95537.60126819545,0.0,77470.72427826935,44482.23926083796
ccgt,2022,25418.97967349786,95537.60126819545,0.0,-70118.62159469759,44482.23926083796
ccgt,2023,37543.292980300284,95537.60126819545,0.0,-57994.30828789516,44482.23926083796
ccgt,2024,312800.5499035154,95537.60126819545,0.0,217262.94863531995,44482.23926083796
ccgt,2025,528189.959124295,95537.60126819545,0.0,432652.3578560996,44482.23926083796
ct,2017,51373.251881974305,81179.84459482426,0.0,-29806.592712849953,21674.91445525177
ct,2018,158312.23117789224,81179.84459482426,0.0,77132.38658306799,21674.91445525177
ct,2019,49472.57224309133,81179.84459482426,0.0,-31707.27235173293,21674.91445525177
ct,2020,29683.543345854796,81179.84459482426,0.0,-51496.30124896947,21674.91445525177
ct,2021,158312.23117789224,81179.84459482426,0.0,77132.38658306799,21674.91445525177
ct,2022,12565.014125498466,81179.84459482426,0.0,-68614.8304693258,21674.91445525177
ct,2023,29683.543345854796,81179.84459482426,0.0,-51496.30124896947,21674.91445525177
ct,2024,296835.433458548,81179.84459482426,0.0,215655.58886372374,21674.91445525177
ct,2025,504620.2368795315,81179.84459482426,0.0,423440.3922847073,21674.91445525177
coal,2017,51354.10854888615,250433.9871366213,0.0,-199079.87858773515,-0.0
