tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,228831.61891999992,393791.0855015716,0.0,-164959.46658157167,-0.0
nuclear,2018,343755.9662418226,393791.0855015716,0.0,-50035.119259749015,-0.0
nuclear,2019,231689.8136,393791.0855015716,0.0,-162101.2719015716,-0.0
nuclear,2020,210627.32236378035,393791.0855015716,0.0,-183163.76313779125,-0.0
nuclear,2021,280486.44976,393791.0855015716,0.0,-113304.6357415716,-0.0
nuclear,2022,211649.32836734696,393791.0855015716,0.0,-182141.75713422464,-0.0
nuclear,2023,226497.06295999998,393791.0855015716,0.0,-167294.0225415716,-0.0
nuclear,2024,471158.78168,393791.0855015716,0.0,77367.69617842842,-0.0
nuclear,2025,650404.2407538407,393791.0855015716,0.0,256613.15525226906,-0.0
ccgt,2017,31741.254920000003,95537.60126819545,0.0,-63796.34634819544,104350.77625405813
ccgt,2018,146665.60224182263,95537.60126819545,0.0,51128.00097362719,104350.77625405813
ccgt,2019,34599.449600000014,95537.60126819545,0.0,-60938.15166819543,104350.77625405813
ccgt,2020,13536.958363780413,95537.60126819545,0.0,-82000.64290441503,104350.77625405813
ccgt,2021,83396.08576,95537.60126819545,0.0,-12141.515508195444,104350.77625405813
ccgt,2022,14558.96436734699,95537.60126819545,0.0,-80978.63690084846,104350.77625405813
ccgt,2023,29406.69896000001,95537.60126819545,0.0,-66130.90230819544,104350.77625405813
ccgt,2024,274068.41767999995,95537.60126819545,0.0,178530.81641180452,104350.77625405813
ccgt,2025,453313.8767538406,95537.60126819545,0.0,357776.27548564516,104350.77625405813
ct,2017,19893.92888,81179.84459482426,0.0,-61285.91571482426,29361.70880467258
ct,2018,128403.70188182264,81179.84459482426,0.0,47223.85728699838,29361.70880467258
ct,2019,19893.928880000003,81179.84459482426,0.0,-61285.91571482425,29361.70880467258
ct,2020,1558.7226437804084,81179.84459482426,0.0,-79621.12195104385,29361.70880467258
ct,2021,69628.75108,81179.84459482426,0.0,-11551.093514824257,29361.70880467258
ct,2022,4.739320047519868e-12,81179.84459482426,0.0,-81179.84459482426,29361.70880467258
ct,2023,19893.92888,81179.84459482426,0.0,-61285.91571482426,29361.70880467258
ct,2024,258621.07544,81179.84459482426,0.0,177441.23084517574,29361.70880467258
ct,2025,431910.1440738407,81179.84459482426,0.0,350730.29947901645,29361.70880467258
coal,2017,35656.79971999994,250433.9871366213,0.0,-214777.18741662137,-0.0
coal,2018,150581.14704182264,250433.9871366213,0.0,-99852.84009479865,-0.0
coal,2019,38514.99439999997,250433.9871366213,0.0,-211918.99273662132,-0.0
