tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,229093.43827999994,393791.0855015716,0.0,-164697.64722157165,-0.0
nuclear,2018,336343.6134445808,393791.0855015716,0.0,-57447.47205699078,-0.0
nuclear,2019,231995.26952000003,393791.0855015716,0.0,-161795.81598157156,-0.0
nuclear,2020,219364.65663999994,393791.0855015716,0.0,-174426.42886157165,-0.0
nuclear,2021,280704.6325600001,393791.0855015716,0.0,-113086.45294157148,-0.0
nuclear,2022,211948.61267999996,393791.0855015716,0.0,-181842.47282157163,-0.0
nuclear,2023,226855.20414687129,393791.0855015716,0.0,-166935.8813547003,-0.0
nuclear,2024,471445.6722865423,393791.0855015716,0.0,77654.58678497071,-0.0
nuclear,2025,650008.3966079915,393791.0855015716,0.0,256217.31110641995,-0.0
ccgt,2017,32003.07428,95537.60126819545,0.0,-63534.526988195445,104030.62210757169
ccgt,2018,139253.2494445809,95537.60126819545,0.0,43715.64817638545,104030.62210757169
ccgt,2019,34904.905520000095,95537.60126819545,0.0,-60632.69574819535,104030.62210757169
ccgt,2020,22274.29263999998,95537.60126819545,0.0,-73263.30862819546,104030.62210757169
ccgt,2021,83614.26856000013,95537.60126819545,0.0,-11923.332708195318,104030.62210757169
ccgt,2022,14858.248680000006,95537.60126819545,0.0,-80679.35258819544,104030.62210757169
ccgt,2023,29764.840146871302,95537.60126819545,0.0,-65772.76112132415,104030.62210757169
ccgt,2024,274355.3082865423,95537.60126819545,0.0,178817.70701834687,104030.62210757169
ccgt,2025,452918.0326079916,95537.60126819545,0.0,357380.43133979617,104030.62210757169
ct,2017,19893.92888,81179.84459482426,0.0,-61285.91571482426,29616.53190808466
ct,2018,120598.62004458086,81179.84459482426,0.0,39418.775449756606,29616.53190808466
ct,2019,19893.928880000094,81179.84459482426,0.0,-61285.915714824165,29616.53190808466
ct,2020,9946.964439999972,81179.84459482426,0.0,-71232.88015482429,29616.53190808466
ct,2021,69628.75108000012,81179.84459482426,0.0,-11551.09351482414,29616.53190808466
ct,2022,6.473044322774513e-12,81179.84459482426,0.0,-81179.84459482426,29616.53190808466
ct,2023,20012.068986871298,81179.84459482426,0.0,-61167.775607952964,29616.53190808466
ct,2024,258621.07544000002,81179.84459482426,0.0,177441.23084517574,29616.53190808466
ct,2025,431208.84400799166,81179.84459482426,0.0,350028.9994131674,29616.53190808466
coal,2017,35918.619079999946,250433.9871366213,0.0,-214515.36805662134,-0.0
coal,2018,143168.79424458084,250433.9871366213,0.0,-107265.19289204045,-0.0
coal,2019,38820.45032000004,250433.9871366213,0.0,-211613.53681662126,-0.0
coal,2020,26189.83743999992,250433.9871366213,0.0,-224244.14969662137,-0.0
coal,2021,87529.81336000009,250433.9871366213,0.0,-162904.1737766212,-0.0
coal,2022,18773.793479999942,250433.9871366213,0.0,-231660.19365662136,-0.0
coal,2023,33680.38494687126,250433.9871366213,0.0,-216753.60218975003,-0.0
