tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,228635.25440000027,393791.0855015716,62858.834558707276,-102296.99654286404,-0.0
nuclear,2018,344316.08753541065,393791.0855015716,-51702.330731326394,-101177.32869748733,-0.0
nuclear,2019,231515.26736000032,393791.0855015716,60061.468728038,-102214.34941353327,-0.0
nuclear,2020,208937.69004000133,393791.0855015716,82317.52011337207,-102535.8753481982,-0.0
nuclear,2021,280333.7217999951,393791.0855015716,11396.957597722785,-102060.4061038537,-0.0
nuclear,2022,211512.24707999968,393791.0855015716,79870.85566851696,-102407.98275305495,-0.0
nuclear,2023,226387.97156000393,393791.0855015716,64867.23859336947,-102535.8753481982,-0.0
nuclear,2024,470831.50747999985,393791.0855015716,-176833.06150078395,-99792.63952235569,-0.0
nuclear,2025,650794.2871831866,393791.0855015716,-348488.4849182815,-91485.28323666647,-0.0
ccgt,2017,31544.890400002052,95537.60126819545,62858.834558706905,-1133.8763094864844,104672.81426523716
ccgt,2018,147225.7235354107,95537.60126819545,-51702.33073132609,-14.208464110823115,104672.81426523716
ccgt,2019,34424.903360000375,95537.60126819545,60061.468728037646,-1051.2291801574247,104672.81426523716
ccgt,2020,11847.326040001555,95537.60126819545,82317.52011337159,-1372.7551148222992,104672.81426523716
ccgt,2021,83243.35779999991,95537.60126819545,11396.957597722718,-897.2858704728169,104672.81426523716
ccgt,2022,14421.883079999947,95537.60126819545,79870.8556685165,-1244.862519679009,104672.81426523716
ccgt,2023,29297.607560004068,95537.60126819545,64867.23859336908,-1372.7551148222992,104672.81426523716
ccgt,2024,273741.14348000224,95537.60126819545,-176833.06150078293,1370.4807110238762,104672.81426523716
ccgt,2025,453703.9231831867,95537.60126819545,-348488.48491827946,9677.83699671179,104672.81426523716
ct,2017,19893.928880002044,81179.84459482426,16114.192358875043,-45171.72335594717,29208.311595595904
ct,2018,129310.5377200016,81179.84459482426,-13254.164011403269,34876.529113774064,29208.311595595904
ct,2019,19893.92888000014,81179.84459482426,15397.072937078432,-45888.84277774569,29208.311595595904
ct,2020,1.5509229456256435e-09,81179.84459482426,21102.528593233317,-60077.31600158938,29208.311595595904
ct,2021,69628.75108,81179.84459482426,2921.6699343053215,-8629.423580518935,29208.311595595904
ct,2022,5.066027597422362e-10,81179.84459482426,20475.313313491002,-60704.53128133275,29208.311595595904
ct,2023,19893.92888000405,81179.84459482426,16629.057280824254,-44656.85843399595,29208.311595595904
ct,2024,258621.07544000002,81179.84459482426,-45332.08400119303,132109.14684398271,29208.311595595904
ct,2025,432562.00986318797,81179.84459482426,-89336.85328800345,262045.31198036027,29208.311595595904
coal,2017,35460.43520000026,250433.9871366213,62858.834558707276,-152114.71737791374,-0.0
coal,2018,151141.26833541066,250433.9871366213,-51702.330731326394,-150995.04953253703,-0.0
coal,2019,38340.44816000032,250433.9871366213,60061.468728038,-152032.07024858298,-0.0
coal,2020,15762.87084000131,250433.9871366213,82317.52011337207,-152353.59618324792,-0.0
coal,2021,87158.9025999951,250433.9871366213,11396.957597722785,-151878.12693890338,-0.0
coal,2022,18337.427879999675,250433.9871366213,79870.85566851696,-152225.70358810463,-0.0
coal,2023,33213.152360003915,250433.9871366213,64867.23859336947,-152353.59618324792,-0.0
coal,2024,277656.6882799998,250433.9871366213,-176833.06150078395,-149610.3603574054,-0.0
coal,2025,457619.4679831867,250433.9871366213,-348488.4849182815,-141303.00407171607,-0.0
solar,2017,54137.17035033343,74370.95515776894,0.0,-20233.784807435513,20897.26663041478
solar,2018,70962.22469767006,74370.95515776894,-0.0,-3408.7304600988864,20897.26663041478
solar,2019,56581.67792197419,74370.95515776894,0.0,-17789.277235794754,20897.26663041478
solar,2020,55468.73773703292,74370.95515776894,0.0,-18902.217420736022,20897.26663041478
solar,2021,65984.79562736851,74370.95515776894,0.0,-8386.15953040043,20897.26663041478
solar,2022,48118.3661019304,74370.95515776894,0.0,-26252.589055838544,20897.26663041478
solar,2023,54641.103702417786,74370.95515776894,0.0,-19729.851455351156,20897.26663041478
solar,2024,117168.03890554505,74370.95515776894,-0.0,42797.08374777611,20897.26663041478
solar,2025,217261.42680992372,74370.95515776894,-0.0,142890.47165215478,20897.26663041478
wind,2017,85003.38637241922,95974.26094574045,0.0,-10970.874573321227,30758.659492182145
wind,2018,103290.38366441257,95974.26094574045,-0.0,7316.122718672123,30758.659492182145
wind,2019,88472.34132660602,95974.26094574045,0.0,-7501.919619134424,30758.659492182145
wind,2020,85606.16068474953,95974.26094574045,0.0,-10368.10026099092,30758.659492182145
wind,2021,92406.71655315603,95974.26094574045,0.0,-3567.5443925844156,30758.659492182145
wind,2022,97778.49025597202,95974.26094574045,0.0,1804.2293102315743,30758.659492182145
wind,2023,88606.88238262574,95974.26094574045,0.0,-7367.378563114704,30758.659492182145
wind,2024,117055.79415731225,95974.26094574045,-0.0,21081.533211571805,30758.659492182145
wind,2025,135164.84322993242,95974.26094574045,-0.0,39190.58228419197,30758.659492182145
storage4,2017,24261.904038678236,149446.06822502337,39757.69737140869,-85426.46681493643,-0.0
storage4,2018,122144.3481732007,149446.06822502337,-32701.30019182513,-60003.020243647785,-0.0
storage4,2019,24709.39696371443,149446.06822502337,37988.38642389189,-86748.28483741704,-0.0
storage4,2020,3997.732222407524,149446.06822502337,52065.15640972776,-93383.17959288807,-0.0
storage4,2021,74055.04252428775,149446.06822502337,7208.482217433559,-68182.54348330206,-0.0
storage4,2022,5598.577677016233,149446.06822502337,50517.66121273861,-93329.82933526853,-0.0
storage4,2023,23519.567815965198,149446.06822502337,41027.99645299665,-84898.50395606151,-0.0
storage4,2024,234273.93756453224,149446.06822502337,-111845.46124286996,-27017.591903361084,-0.0
