tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,359321.48091523856,393791.0855015716,33918.58837999008,-551.0162063429598,63071.25189038112
nuclear,2018,513915.22698067816,393791.0855015716,-114947.64595863491,5176.495520471653,63071.25189038112
nuclear,2019,362142.13472032547,393791.0855015716,32347.234667742392,698.2838864962687,63071.25189038112
nuclear,2020,309831.3641950199,393791.0855015716,80119.65025071555,-3840.0710558361607,63071.25189038112
nuclear,2021,467364.02468230965,393791.0855015716,-72711.22250738891,861.7166733491467,63071.25189038112
nuclear,2022,323920.7105276751,393791.0855015716,69680.36278375494,-190.0121901415405,63071.25189038112
nuclear,2023,331374.22006322374,393791.0855015716,61185.14901792735,-1231.7164204205037,63071.25189038112
nuclear,2024,606226.9431795446,393791.0855015716,-207101.33393745625,5334.523740516801,63071.25189038112
nuclear,2025,858595.525834596,393791.0855015716,-446901.20951047656,17903.230822547863,63071.25189038112
ccgt,2017,61016.579518683124,95537.60126819545,22440.142526247775,-12080.879223264546,43522.85983832356
ccgt,2018,177756.92428394227,95537.60126819545,-76048.0220895676,6171.300926179218,43522.85983832356
ccgt,2019,65233.00770799504,95537.60126819545,21400.553234766863,-8904.04032543354,43522.85983832356
ccgt,2020,43260.496851686665,95537.60126819545,53006.226280331604,729.1218638228238,43522.85983832356
ccgt,2021,173581.43229064313,95537.60126819545,-48104.89687967373,29938.934142773956,43522.85983832356
ccgt,2022,27037.535878762385,95537.60126819545,46099.71543127555,-22400.34995815751,43522.85983832356
ccgt,2023,37870.78254840218,95537.60126819545,40479.381071825155,-17187.43764796811,43522.85983832356
ccgt,2024,293461.8191624189,95537.60126819545,-137015.8273943449,60908.39049987856,43522.85983832356
ccgt,2025,529081.1092067708,95537.60126819545,-295664.6286165564,137878.87932201894,43522.85983832356
ct,2017,49472.57224309133,81179.84459482426,21513.723300594575,-10193.549051138354,21865.037669170288
ct,2018,158312.23117789224,81179.84459482426,-72908.45425240845,4223.932330659532,21865.037669170288
ct,2019,49472.57224309133,81179.84459482426,20517.052431101605,-11190.219920631323,21865.037669170288
ct,2020,29683.543345854796,81179.84459482426,50817.916333191795,-678.3849157776713,21865.037669170288
ct,2021,158312.23117789224,81179.84459482426,-46118.93349885887,31013.45308420912,21865.037669170288
ct,2022,13815.144566648356,81179.84459482426,44196.533995474914,-23168.16603270098,21865.037669170288
ct,2023,29683.543345854796,81179.84459482426,38808.229615295095,-12688.071633674372,21865.037669170288
ct,2024,277046.4045613114,81179.84459482426,-131359.26364621232,64507.29632027485,21865.037669170288
ct,2025,504887.8173632433,81179.84459482426,-283458.40506090806,140249.567707511,21865.037669170288
coal,2017,49456.61946551787,250433.9871366213,0.0,-200977.36767110342,-0.0
coal,2018,158261.18228965718,250433.9871366213,-0.0,-92172.8048469641,-0.0
coal,2019,49456.61946551787,250433.9871366213,0.0,-200977.36767110342,-0.0
coal,2020,29673.97167931072,250433.9871366213,0.0,-220760.01545731057,-0.0
coal,2021,158261.18228965718,250433.9871366213,-0.0,-92172.8048469641,-0.0
coal,2022,13808.763455618971,250433.9871366213,0.0,-236625.22368100233,-0.0
coal,2023,29673.97167931072,250433.9871366213,0.0,-220760.01545731057,-0.0
coal,2024,276957.06900690007,250433.9871366213,-0.0,26523.08187027878,-0.0
coal,2025,504721.90847647935,250433.9871366213,-0.0,254287.92133985806,-0.0
solar,2017,65003.87211739972,74370.95515776894,0.0,-9367.083040369223,31658.808778803017
solar,2018,85800.72425732165,74370.95515776894,-0.0,11429.769099552708,31658.808778803017
solar,2019,68148.46538874964,74370.95515776894,0.0,-6222.489769019303,31658.808778803017
solar,2020,65588.78077563907,74370.95515776894,0.0,-8782.174382129873,31658.808778803017
solar,2021,78509.63708847875,74370.95515776894,-0.0,4138.681930709805,31658.808778803017
solar,2022,60490.52136463434,74370.95515776894,0.0,-13880.433793134602,31658.808778803017
solar,2023,63723.58638703671,74370.95515776894,0.0,-10647.368770732231,31658.808778803017
solar,2024,116067.92159519055,74370.95515776894,-0.0,41696.96643742161,31658.808778803017
solar,2025,177418.79238713218,74370.95515776894,-0.0,103047.83722936324,31658.808778803017
wind,2017,93947.01520003047,95974.26094574045,4761.117731455803,2733.871985745822,45394.241123364474
wind,2018,121362.19211986603,95974.26094574045,-16142.412976015084,9245.518198110496,45394.241123364474
wind,2019,95940.51998797423,95974.26094574045,4540.471050076388,4506.730092310169,45394.241123364474
wind,2020,80908.27336947314,95974.26094574045,11248.588310819372,-3817.3992654479316,45394.241123364474
wind,2021,102368.5115218109,95974.26094574045,-10211.649841518381,-3817.39926544793,45394.241123364474
wind,2022,105969.83947441162,95974.26094574045,9782.7222123101,19778.300740981278,45394.241123364474
wind,2023,94278.05447418184,95974.26094574045,8589.8394702333,6893.632998674699,45394.241123364474
wind,2024,122457.1313170479,95974.26094574045,-29082.469228732247,-2599.5988574247967,45394.241123364474
wind,2025,155459.59963035147,95974.26094574045,-62754.73940442606,-3269.4007198150357,45394.241123364474
storage4,2017,110581.11755033013,149446.06822502337,0.0,-38864.95067469323,-0.0
storage4,2018,200917.13618314627,149446.06822502337,-0.0,51471.067958122905,-0.0
storage4,2019,106068.68082647226,149446.06822502337,0.0,-43377.3873985511,-0.0
storage4,2020,81954.43740658116,149446.06822502337,0.0,-67491.63081844221,-0.0
storage4,2021,213192.36351253864,149446.06822502337,-0.0,63746.29528751527,-0.0
storage4,2022,67568.76484103751,149446.06822502337,0.0,-81877.30338398585,-0.0
storage4,2023,90018.48746439804,149446.06822502337,0.0,-59427.58076062532,-0.0
storage4,2024,311123.7676300068,149446.06822502337,-0.0,161677.69940498346,-0.0
storage4,2025,460479.99657753744,149446.06822502337,-0.0,311033.92835251405,-0.0
storage8,2017,134257.39280182665,262946.94265621604,0.0,-128689.54985438939,-0.0
storage8,2018,239202.9826611397,262946.94265621604,-0.0,-23743.95999507635,-0.0
storage8,2019,131646.78487460245,262946.94265621604,0.0,-131300.15778161358,-0.0
storage8,2020,102945.0606719834,262946.94265621604,0.0,-160001.88198423263,-0.0
storage8,2021,237354.32174784923,262946.94265621604,-0.0,-25592.620908366807,-0.0
storage8,2022,87982.38583093604,262946.94265621604,0.0,-174964.55682528001,-0.0
storage8,2023,113815.22672229419,262946.94265621604,0.0,-149131.71593392186,-0.0
storage8,2024,353057.0540288217,262946.94265621604,-0.0,90110.11137260566,-0.0
storage8,2025,581057.0575278787,262946.94265621604,-0.0,318110.11487166263,-0.0
