tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
ct,2021,69628.75108000002,81179.84459482426,2923.272681277712,-8627.820833546532,29099.40966744296
ct,2022,2.140865262845182e-11,81179.84459482426,20549.31757294542,-60630.52702187882,29099.40966744296
ct,2023,19893.928880000007,81179.84459482426,16664.61969921464,-44621.29601560961,29099.40966744296
ct,2024,258621.0754400001,81179.84459482426,-45462.15081642208,131979.0800287538,29099.40966744296
ct,2025,431828.2805801802,81179.84459482426,-89421.09463030513,261227.3413550508,29099.40966744296
coal,2017,35460.435199999956,250433.9871366213,62792.09130318335,-152181.460633438,-0.0
coal,2018,151007.9807199999,250433.9871366213,-51644.591755130146,-151070.59817175154,-0.0
coal,2019,38318.62988000008,250433.9871366213,60016.25976355092,-152099.0974930703,-0.0
coal,2020,16452.866788975876,250433.9871366213,81560.01250552427,-152421.10784212116,-0.0
coal,2021,87115.26603999994,250433.9871366213,11370.859683805838,-151947.86141281552,-0.0
coal,2022,18206.51819999993,250433.9871366213,79932.12819879591,-152295.34073782543,-0.0
coal,2023,33191.33407999996,250433.9871366213,64821.54521450016,-152421.10784212116,-0.0
coal,2024,277585.5658129665,250433.9871366213,-176837.3306973222,-149685.752020977,-0.0
coal,2025,456863.92042017705,250433.9871366213,-347827.531220625,-141397.59793706922,-0.0
solar,2017,54137.170350333436,74370.95515776894,0.0,-20233.784807435506,21053.67686075154
solar,2018,70892.35079766421,74370.95515776894,-0.0,-3478.6043601047277,21053.67686075154
solar,2019,56580.89547331212,74370.95515776894,0.0,-17790.05968445682,21053.67686075154
solar,2020,55653.69215174884,74370.95515776894,0.0,-18717.263006020105,21053.67686075154
solar,2021,65956.2352179287,74370.95515776894,0.0,-8414.719939840244,21053.67686075154
solar,2022,48066.3187447896,74370.95515776894,0.0,-26304.636412979344,21053.67686075154
solar,2023,54628.9781250599,74370.95515776894,0.0,-19741.977032709045,21053.67686075154
solar,2024,117124.72842404523,74370.95515776894,-0.0,42753.77326627629,21053.67686075154
solar,2025,216697.75040699478,74370.95515776894,-0.0,142326.79524922583,21053.67686075154
wind,2017,85003.38637241922,95974.26094574045,0.0,-10970.874573321227,30749.37494606056
wind,2018,103275.07220377715,95974.26094574045,-0.0,7300.8112580367015,30749.37494606056
wind,2019,88472.09206978953,95974.26094574045,0.0,-7502.1688759509125,30749.37494606056
wind,2020,85660.33260664155,95974.26094574045,0.0,-10313.9283390989,30749.37494606056
wind,2021,92393.59521554175,95974.26094574045,0.0,-3580.6657301986997,30749.37494606056
wind,2022,97737.59023995542,95974.26094574045,0.0,1763.329294214971,30749.37494606056
wind,2023,88602.99307656844,95974.26094574045,0.0,-7371.267869172007,30749.37494606056
wind,2024,117049.26299139575,95974.26094574045,-0.0,21075.002045655303,30749.37494606056
wind,2025,135196.0924346739,95974.26094574045,-0.0,39221.83148893344,30749.37494606056
storage4,2017,24261.904038676228,149446.06822502337,33120.174365674866,-92063.98982067226,-0.0
storage4,2018,122128.0388249678,149446.06822502337,-27240.33948344208,-54558.368883497635,-0.0
storage4,2019,24693.08761547912,149446.06822502337,31656.040544132527,-93096.94006541172,-0.0
storage4,2020,4731.364731381937,149446.06822502337,43019.45960689226,-101695.24388674917,-0.0
storage4,2021,74055.04252428324,149446.06822502337,5997.64791392096,-69393.37778681917,-0.0
storage4,2022,5590.004903528187,149446.06822502337,42160.819434746,-101695.24388674917,-0.0
storage4,2023,23519.567815962477,149446.06822502337,34190.62553261197,-91735.87487644891,-0.0
storage4,2024,234273.93756452977,149446.06822502337,-93274.2182256143,-8446.348886107895,-0.0
storage4,2025,276567.9975171368,149446.06822502337,-183464.32240305538,-56342.39311094195,-0.0
storage8,2017,27077.315643458693,262946.94265621604,45698.92737107105,-190170.6996416863,-0.0
storage8,2018,139025.3426428582,262946.94265621604,-37585.98254564995,-161507.5825590078,-0.0
storage8,2019,28062.127296804003,262946.94265621604,43678.728309512495,-191206.08704989954,-0.0
storage8,2020,7685.8860895214575,262946.94265621604,59357.8747023615,-195903.18186433308,-0.0
storage8,2021,77372.04951261777,262946.94265621604,8275.502217753643,-177299.39092584464,-0.0
storage8,2022,8870.630301057441,262946.94265621604,58173.13049082551,-195903.18186433308,-0.0
storage8,2023,25814.471065360256,262946.94265621604,47175.926543600624,-189956.54504725515,-0.0
storage8,2024,267008.63459057553,262946.94265621604,-128698.95179970392,-124637.25986534443,-0.0
storage8,2025,420007.47401568637,262946.94265621604,-253142.46996746308,-96081.93860799275,-0.0
