tech,year,spot_margin,I,contract_payoff_per_MW,profit_per_MW,K_MW
nuclear,2017,338490.49031425384,393791.0855015716,-863.7114179226795,-56164.30660524043,-0.0
nuclear,2018,346901.04190573003,393791.0855015716,-10104.315832799832,-56994.35942864139,-0.0
nuclear,2019,307908.8611387594,393791.0855015716,29697.355381260997,-56184.86898155118,-0.0
nuclear,2020,249014.56617326767,393791.0855015716,88466.63885335444,-56309.88047494949,-0.0
nuclear,2021,366873.1577531126,393791.0855015716,-28299.093989615318,-55217.0217380743,-0.0
nuclear,2022,264614.9151821583,393791.0855015716,72181.81089077191,-56994.359428641386,-0.0
nuclear,2023,273949.77278122294,393791.0855015716,62918.908590605235,-56922.404129743416,-0.0
nuclear,2024,478400.1379234636,393791.0855015716,-137492.64676651565,-52883.59434462365,-0.0
nuclear,2025,618586.5407792144,393791.0855015716,-271229.83888404304,-46434.38360640028,-0.0
ccgt,2017,92235.80154545527,95537.60126819545,-682.7756797087742,-3984.5754024489534,93674.47180513121
ccgt,2018,97800.08586040806,95537.60126819545,-7987.599755627682,-5725.11516341507,93674.47180513121
ccgt,2019,65836.74602622312,95537.60126819545,23476.165285346135,-6224.689956626193,93674.47180513121
ccgt,2020,14000.457308590883,95537.60126819545,69934.08703560413,-11603.05692400044,93674.47180513121
ccgt,2021,124276.06696924788,95537.60126819545,-22370.82054602618,6367.645155026257,93674.47180513121
ccgt,2022,22396.97349425302,95537.60126819545,57060.70797592367,-16079.919798018753,93674.47180513121
ccgt,2023,29719.424353225506,95537.60126819545,49738.25711695119,-16079.919798018753,93674.47180513121
ccgt,2024,235773.88182452501,95537.60126819545,-108689.81630085393,31546.464255475657,93674.47180513121
ccgt,2025,375697.7968446117,95537.60126819545,-214410.89437807124,65749.30119834503,93674.47180513121
ct,2017,79491.79553378922,81179.84459482426,-730.0832764472057,-2418.1323374822446,32151.411436186885
ct,2018,79491.79553378923,81179.84459482426,-8541.037962900096,-10229.08702393512,32151.411436186885
ct,2019,49682.37220861826,81179.84459482426,25102.762414226923,-6394.709971979075,32151.411436186885
ct,2020,7.105427357601002e-15,81179.84459482426,74779.62223270118,-6400.2223621230805,32151.411436186885
ct,2021,109301.21885896019,81179.84459482426,-23920.831462569997,4200.542801565931,32151.411436186885
ct,2022,9936.474441723652,81179.84459482426,61014.28312916549,-10229.08702393512,32151.411436186885
ct,2023,19872.948883447305,81179.84459482426,53184.48034968961,-8122.415361687345,32151.411436186885
ct,2024,220440.04762940167,81179.84459482426,-116220.62642187077,23039.57661270666,32151.411436186885
ct,2025,354620.1852921177,81179.84459482426,-229266.8191407849,44173.52155650855,32151.411436186885
coal,2017,88027.32169162884,250433.9871366213,-763.3117830752295,-163169.97722806767,-0.0
coal,2018,91754.10071829121,250433.9871366213,-8929.768873079975,-167609.65529141005,-0.0
coal,2019,60502.053253767066,250433.9871366213,26245.272226699206,-163686.66165615502,-0.0
coal,2020,9377.056905795647,250433.9871366213,78183.09037553039,-162873.83985529526,-0.0
coal,2021,119330.89144684418,250433.9871366213,-25009.54768501223,-156112.64337478933,-0.0
coal,2022,18281.63906978693,250433.9871366213,63791.24512345684,-168361.1029433775,-0.0
coal,2023,26467.802091918966,250433.9871366213,55605.082101324806,-168361.1029433775,-0.0
coal,2024,230710.1575738445,250433.9871366213,-121510.21184309153,-141234.0414058683,-0.0
